session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,time_stamp,seconds_on_page,subsession_pk,auto_submitted
3,39,4mfaq6o7,1,tt_norms,Instructions,1554881471,47,11,False
3,39,4mfaq6o7,2,tt_norms,Task,1554881583,112,11,False
3,39,4mfaq6o7,6,tt_norms,Task,1554881618,35,12,False
3,39,4mfaq6o7,10,tt_norms,Task,1554881630,12,13,False
3,39,4mfaq6o7,14,tt_norms,Task,1554881636,6,14,False
3,39,4mfaq6o7,18,tt_norms,Task,1554881647,11,15,False
3,39,4mfaq6o7,19,tt_norms,BeliefInstructions,1554881659,12,15,False
3,39,4mfaq6o7,20,tt_norms,Beliefs,1554881687,28,15,False
3,39,4mfaq6o7,21,wordscra,Task,1554881793,106,3,False
3,39,4mfaq6o7,22,postexp,Risk,1554881801,8,3,False
3,39,4mfaq6o7,23,postexp,Pref1,1554881843,42,3,False
3,39,4mfaq6o7,24,postexp,Pref2,1554881866,23,3,False
3,39,4mfaq6o7,25,postexp,Demographics,1554881891,25,3,False
3,40,8acp7r02,1,tt_norms,Instructions,1554881539,71,11,False
3,40,8acp7r02,2,tt_norms,Task,1554881651,112,11,False
3,40,8acp7r02,6,tt_norms,Task,1554881668,17,12,False
3,40,8acp7r02,10,tt_norms,Task,1554881678,10,13,False
3,40,8acp7r02,14,tt_norms,Task,1554881689,11,14,False
3,40,8acp7r02,18,tt_norms,Task,1554881696,7,15,False
3,40,8acp7r02,19,tt_norms,BeliefInstructions,1554881723,27,15,False
3,40,8acp7r02,20,tt_norms,Beliefs,1554881783,60,15,False
3,40,8acp7r02,21,wordscra,Task,1554881923,140,3,False
3,40,8acp7r02,22,postexp,Risk,1554881933,10,3,False
3,40,8acp7r02,23,postexp,Pref1,1554882007,74,3,False
3,40,8acp7r02,24,postexp,Pref2,1554882040,33,3,False
3,40,8acp7r02,25,postexp,Demographics,1554882104,64,3,False
3,41,c5iwiu42,1,tt_norms,Instructions,1554881928,378,11,False
3,41,c5iwiu42,2,tt_norms,Task,1554881993,65,11,False
3,41,c5iwiu42,6,tt_norms,Task,1554882031,38,12,False
3,41,c5iwiu42,10,tt_norms,Task,1554882046,15,13,False
3,41,c5iwiu42,14,tt_norms,Task,1554882060,14,14,False
3,41,c5iwiu42,18,tt_norms,Task,1554882068,8,15,False
3,41,c5iwiu42,19,tt_norms,BeliefInstructions,1554882082,14,15,False
3,41,c5iwiu42,20,tt_norms,Beliefs,1554882115,33,15,False
3,41,c5iwiu42,21,wordscra,Task,1554882162,47,3,False
3,41,c5iwiu42,22,postexp,Risk,1554882172,10,3,False
3,41,c5iwiu42,23,postexp,Pref1,1554882207,35,3,False
3,41,c5iwiu42,24,postexp,Pref2,1554882221,14,3,False
3,41,c5iwiu42,25,postexp,Demographics,1554882273,52,3,False
3,42,kio35wgn,1,tt_norms,Instructions,1554883687,1309,11,False
3,42,kio35wgn,2,tt_norms,Task,1554883778,91,11,False
3,42,kio35wgn,6,tt_norms,Task,1554883802,24,12,False
3,42,kio35wgn,10,tt_norms,Task,1554883825,23,13,False
3,42,kio35wgn,14,tt_norms,Task,1554883838,13,14,False
3,42,kio35wgn,18,tt_norms,Task,1554883864,26,15,False
3,42,kio35wgn,19,tt_norms,BeliefInstructions,1554883882,18,15,False
3,42,kio35wgn,20,tt_norms,Beliefs,1554883969,87,15,False
