id_combined,date,experiment,us,treatment,trust_promise,trust,promise,default_yes,default_no,promise_yes,reported_diceroll,correct_guess,age,female,education,universitydegree,sector,employed,highincome,politicalright,believeingod,believeinfreewill,generaltrust,age_35,am_politics,am_god,am_freewill,am_trust,reciprocity_norms,moral_obligation,consistency,negative_emotion,positive_emotion,activepromise_treatment,default_treatment
4337, 5/24/2022 12:30,3,1,Default_no,0,0,0,0,1,1,4,1,26,0,3,1,3,0,0,1,5,11,6,0,0,0,1,0,11,11,11,11,9,,1
4338,  5/24/2022 6:33,3,1,Default_no,0,0,0,0,1,1,1,0,20,1,2,0,3,0,0,1,10,8,4,0,0,1,0,0,11,8,11,10,7,,1
4339,  5/24/2022 1:39,3,1,Trust_promise,1,0,0,0,0,1,4,1,44,0,3,1,2,1,1,4,2,11,8,1,0,0,1,1,10,9,11,6,11,1,0
4340,  5/24/2022 2:05,3,1,Control,0,0,0,0,0,,2,1,32,1,2,0,1,1,0,1,1,11,4,0,0,0,1,0,4,9,8,9,8,0,0
4341,  5/24/2022 3:58,3,1,Trust,0,1,0,0,0,,6,1,26,1,2,0,1,1,0,4,1,11,1,0,0,0,1,0,1,1,1,1,1,,0
4342,  5/24/2022 4:15,3,1,Promise,0,0,1,0,0,1,5,1,43,0,3,1,1,1,1,1,6,6,6,1,0,1,0,0,6,11,11,11,6,1,0
4343, 5/24/2022 12:40,3,1,Trust,0,1,0,0,0,,2,0,46,0,2,0,1,1,1,7,10,10,8,1,1,1,0,1,6,9,9,2,8,,0
4344,  5/24/2022 8:15,3,1,Default_no,0,0,0,0,1,1,3,0,58,0,3,1,3,0,1,10,11,11,6,1,1,1,1,0,9,9,10,6,6,,1
4345,  5/24/2022 1:17,3,1,Control,0,0,0,0,0,,1,1,22,1,3,1,2,1,0,1,8,10,8,0,0,1,0,1,11,4,7,3,7,0,0
4346,  5/24/2022 5:41,3,1,Default_yes,0,0,0,1,0,1,4,0,23,1,2,0,2,1,0,1,1,11,1,0,0,0,1,0,11,11,11,11,1,,1
4347,  5/24/2022 6:11,3,1,Trust_promise,1,0,0,0,0,1,4,1,42,1,2,0,1,1,0,1,1,6,4,1,0,0,0,0,11,11,11,8,8,1,0
4348, 5/24/2022 11:52,3,1,Control,0,0,0,0,0,,1,1,24,0,3,1,3,0,0,5,6,10,7,0,1,1,0,0,9,9,9,9,5,0,0
4349, 5/24/2022 12:33,3,1,Trust_promise,1,0,0,0,0,1,3,1,37,1,3,1,2,1,0,1,1,10,6,1,0,0,0,0,10,9,9,6,6,1,0
4350, 5/24/2022 12:16,3,1,Trust_promise,1,0,0,0,0,1,4,1,29,0,3,1,2,1,0,6,1,7,1,0,1,0,0,0,9,9,10,10,10,1,0
4351, 5/24/2022 12:27,3,1,Trust_promise,1,0,0,0,0,1,2,0,30,1,2,0,2,1,1,2,1,8,3,0,0,0,0,0,9,10,11,9,8,1,0
4352,  5/24/2022 4:53,3,1,Trust,0,1,0,0,0,,4,1,28,1,3,1,1,1,1,4,1,9,7,0,0,0,0,0,11,11,11,11,11,,0
4353,  5/24/2022 2:07,3,1,Trust_promise,1,0,0,0,0,1,4,1,31,1,2,0,1,1,0,6,1,11,4,0,1,0,1,0,11,11,11,11,11,1,0
4354, 5/24/2022 12:32,3,1,Control,0,0,0,0,0,,5,0,73,0,3,1,3,0,1,2,10,8,6,1,0,1,0,0,7,6,6,2,2,0,0
4355,  5/24/2022 2:51,3,1,Default_no,0,0,0,0,1,1,1,1,47,1,3,1,2,1,1,9,8,8,9,1,1,1,0,1,11,11,11,11,11,,1
4356, 5/24/2022 12:16,3,1,Control,0,0,0,0,0,,1,1,38,0,3,1,1,1,1,4,6,8,8,1,0,1,0,1,1,1,6,1,1,0,0
4357, 5/24/2022 12:26,3,1,Trust_promise,1,0,0,0,0,1,6,0,56,1,4,1,1,1,1,1,8,11,10,1,0,1,1,1,11,11,11,11,11,1,0
4358,  5/24/2022 1:11,3,1,Trust,0,1,0,0,0,,5,0,24,1,3,1,2,1,0,3,4,9,6,0,0,0,0,0,9,10,10,11,6,,0
4359, 5/24/2022 10:56,3,1,Promise,0,0,1,0,0,1,3,0,22,1,3,1,3,0,0,2,9,10,3,0,0,1,0,0,11,11,11,10,11,1,0
4360,  5/24/2022 1:15,3,1,Default_yes,0,0,0,1,0,1,1,0,40,0,3,1,1,1,1,11,11,11,1,1,1,1,1,0,11,11,11,3,9,,1
4361,  5/24/2022 2:50,3,1,Default_yes,0,0,0,1,0,1,4,0,30,0,2,0,1,1,0,1,11,11,9,0,0,1,1,1,8,11,11,9,11,,1
4362, 5/24/2022 11:27,3,1,Trust,0,1,0,0,0,,2,1,22,0,3,1,3,0,0,3,1,9,4,0,0,0,0,0,9,10,9,9,10,,0
4363,  5/24/2022 3:56,3,1,Promise,0,0,1,0,0,1,2,0,75,1,2,0,3,0,1,3,11,9,11,1,0,1,0,1,11,11,11,11,11,1,0
4364, 5/24/2022 12:39,3,1,Control,0,0,0,0,0,,3,0,66,0,2,0,3,0,0,1,11,11,8,1,0,1,1,1,8,10,10,7,8,0,0
4365, 5/24/2022 12:47,3,1,Trust,0,1,0,0,0,,5,0,35,0,3,1,1,1,0,3,1,4,6,1,0,0,0,0,11,11,11,11,11,,0
4366,  5/24/2022 3:37,3,1,Control,0,0,0,0,0,,3,1,31,1,2,0,3,0,0,1,2,7,8,0,0,0,0,1,8,9,9,10,9,0,0
4367, 5/24/2022 12:14,3,1,Promise,0,0,1,0,0,1,4,0,53,0,2,0,3,0,0,9,11,11,6,1,1,1,1,0,8,10,11,10,11,1,0
4368, 5/24/2022 11:49,3,1,Promise,0,0,1,0,0,1,3,0,38,1,4,1,2,1,0,1,1,11,8,1,0,0,1,1,9,11,11,9,11,1,0
4369,  5/24/2022 7:27,3,1,Trust,0,1,0,0,0,,2,0,23,0,2,0,2,1,1,1,8,8,6,0,0,1,0,0,11,11,11,11,11,,0
4370, 5/24/2022 12:19,3,1,Default_no,0,0,0,0,1,1,6,1,28,0,3,1,1,1,0,9,11,11,9,0,1,1,1,1,9,11,11,11,1,,1
4371, 5/24/2022 12:31,3,1,Trust_promise,1,0,0,0,0,1,6,0,38,0,4,1,1,1,1,11,9,11,4,1,1,1,1,0,11,11,11,10,11,1,0
4372, 5/24/2022 12:46,3,1,Trust_promise,1,0,0,0,0,1,2,0,52,1,2,0,1,1,0,6,11,10,6,1,1,1,0,0,6,11,11,11,11,1,0
4373, 5/24/2022 12:07,3,1,Trust_promise,1,0,0,0,0,1,2,0,32,0,3,1,1,1,1,7,6,8,8,0,1,1,0,1,11,11,11,11,11,1,0
4374,  5/24/2022 3:59,3,1,Trust,0,1,0,0,0,,2,0,35,0,2,0,2,1,1,2,1,10,5,1,0,0,0,0,8,5,9,4,9,,0
4375,  5/24/2022 7:19,3,1,Trust_promise,1,0,0,0,0,1,5,0,48,1,5,1,2,1,1,1,2,8,3,1,0,0,0,0,11,11,11,11,9,1,0
4376,  5/24/2022 2:57,3,1,Trust_promise,1,0,0,0,0,1,2,0,52,0,3,1,1,1,1,6,1,11,4,1,1,0,1,0,11,11,11,1,1,1,0
4377,  5/24/2022 4:02,3,1,Default_no,0,0,0,0,1,1,4,1,29,1,3,1,2,1,1,3,1,11,4,0,0,0,1,0,11,11,11,8,11,,1
4378,  5/24/2022 1:19,3,1,Control,0,0,0,0,0,,2,0,39,1,2,0,1,1,1,6,11,7,10,1,1,1,0,1,11,11,11,10,11,0,0
4379, 5/24/2022 12:42,3,1,Default_yes,0,0,0,1,0,1,4,1,25,0,2,0,2,1,0,1,2,4,6,0,0,0,0,0,10,9,10,10,8,,1
4380, 5/25/2022 11:13,3,1,Trust,0,1,0,0,0,,4,1,25,0,4,1,1,1,1,6,9,8,6,0,1,1,0,0,8,10,8,9,8,,0
4381, 5/24/2022 10:50,3,1,Default_yes,0,0,0,1,0,1,4,1,29,0,2,0,1,1,1,5,1,9,9,0,1,0,0,1,11,9,9,3,11,,1
4382,  5/24/2022 1:07,3,1,Promise,0,0,1,0,0,1,3,1,30,0,3,1,2,1,1,3,2,9,7,0,0,0,0,0,6,9,9,8,9,1,0
4383,  5/24/2022 1:53,3,1,Promise,0,0,1,0,0,1,3,1,20,1,2,0,3,0,0,3,5,10,7,0,0,0,0,0,9,9,9,10,9,1,0
4384,  5/24/2022 4:46,3,1,Control,0,0,0,0,0,,5,0,25,0,4,1,2,1,0,6,10,10,9,0,1,1,0,1,10,10,10,10,10,0,0
4385,  5/24/2022 1:06,3,1,Default_yes,0,0,0,1,0,1,2,1,42,0,5,1,1,1,1,5,6,8,9,1,1,1,0,1,3,7,9,9,6,,1
4386, 5/24/2022 11:50,3,1,Promise,0,0,1,0,0,1,1,0,48,1,3,1,1,1,0,7,11,9,6,1,1,1,0,0,11,11,11,11,1,1,0
4387, 5/24/2022 11:20,3,1,Default_no,0,0,0,0,1,1,4,0,27,1,3,1,2,1,1,1,7,7,6,0,0,1,0,0,8,8,9,9,7,,1
4388, 5/25/2022 10:24,3,1,Promise,0,0,1,0,0,1,1,1,37,0,3,1,2,1,1,8,9,11,6,1,1,1,1,0,11,11,11,11,11,1,0
4389,  5/24/2022 2:08,3,1,Default_no,0,0,0,0,1,1,6,1,28,0,2,0,3,0,0,5,2,9,8,0,1,0,0,1,11,11,11,6,11,,1
4390, 5/24/2022 11:47,3,1,Trust_promise,1,0,0,0,0,1,3,0,20,1,2,0,3,0,0,5,11,11,8,0,1,1,1,1,11,11,9,11,10,1,0
4391,  5/24/2022 2:39,3,1,Trust,0,1,0,0,0,,5,1,28,1,2,0,2,1,0,1,1,11,6,0,0,0,1,0,11,11,11,9,11,,0
4392, 5/24/2022 12:24,3,1,Control,0,0,0,0,0,,4,0,34,0,2,0,1,1,1,7,5,8,6,0,1,0,0,0,11,11,11,8,8,0,0
4393, 5/24/2022 11:53,3,1,Promise,0,0,1,0,0,1,1,1,39,1,2,0,1,1,1,5,1,8,7,1,1,0,0,0,11,11,11,11,11,1,0
4394,  5/24/2022 5:56,3,1,Default_yes,0,0,0,1,0,1,6,0,39,0,2,0,2,1,1,3,4,8,5,1,0,0,0,0,11,11,11,8,9,,1
4395,  5/24/2022 1:44,3,1,Control,0,0,0,0,0,,1,1,46,1,4,1,1,1,1,6,6,6,6,1,1,1,0,0,2,6,6,6,6,0,0
4396,  5/24/2022 2:18,3,1,Trust,0,1,0,0,0,,5,0,36,0,4,1,1,1,1,5,4,10,8,1,1,0,0,1,11,11,11,7,7,,0
4397, 5/24/2022 12:34,3,1,Trust,0,1,0,0,0,,5,0,48,0,2,0,1,1,0,1,1,11,6,1,0,0,1,0,11,11,11,11,11,,0
4398, 5/25/2022 12:32,3,1,Default_yes,0,0,0,1,0,1,3,1,37,0,3,1,2,1,1,7,11,8,5,1,1,1,0,0,11,11,11,6,11,,1
4399, 5/24/2022 11:13,3,1,Default_yes,0,0,0,1,0,1,5,0,41,0,2,0,1,1,1,1,6,9,8,1,0,1,0,1,9,2,11,8,9,,1
4400,  5/24/2022 1:17,3,1,Control,0,0,0,0,0,,5,1,28,1,2,0,3,0,0,2,1,9,6,0,0,0,0,0,9,9,9,7,7,0,0
4401, 5/24/2022 10:55,3,1,Promise,0,0,1,0,0,1,6,0,25,1,3,1,2,1,1,4,4,11,5,0,0,0,1,0,3,3,7,3,2,1,0
4402, 5/24/2022 10:55,3,1,Promise,0,0,1,0,0,1,1,1,36,0,5,1,2,1,1,3,7,6,5,1,0,1,0,0,9,8,7,8,8,1,0
4403,  5/24/2022 2:13,3,1,Trust_promise,1,0,0,0,0,1,2,0,32,1,3,1,3,0,0,6,8,8,3,0,1,1,0,0,10,11,11,11,9,1,0
4404,  5/24/2022 8:04,3,1,Trust_promise,1,0,0,0,0,1,3,0,21,1,3,1,2,1,1,3,11,11,8,0,0,1,1,1,7,11,11,11,11,1,0
4405, 5/24/2022 12:59,3,1,Control,0,0,0,0,0,,1,0,60,0,3,1,3,0,0,6,1,11,7,1,1,0,1,0,11,11,11,11,11,0,0
4406,  5/24/2022 4:54,3,1,Promise,0,0,1,0,0,1,3,1,47,1,4,1,1,1,0,7,11,11,8,1,1,1,1,1,11,11,11,11,11,1,0
4407, 5/24/2022 11:36,3,1,Trust,0,1,0,0,0,,2,0,25,0,3,1,2,1,0,8,11,11,5,0,1,1,1,0,11,11,9,4,10,,0
4408,  5/24/2022 4:41,3,1,Trust_promise,1,0,0,0,0,1,1,1,23,1,3,1,2,1,1,1,11,5,6,0,0,1,0,0,11,11,11,11,11,1,0
4409,  5/24/2022 3:39,3,1,Control,0,0,0,0,0,,3,0,64,1,3,1,2,1,1,2,4,9,7,1,0,0,0,0,11,8,11,10,11,0,0
4410,  5/24/2022 1:29,3,1,Promise,0,0,1,0,0,1,6,1,21,0,2,0,3,0,0,3,2,8,8,0,0,0,0,1,11,11,11,11,11,1,0
4411,  5/24/2022 1:58,3,1,Trust,0,1,0,0,0,,1,1,48,0,3,1,1,1,1,7,11,11,6,1,1,1,1,0,11,11,11,11,11,,0
4412,  5/24/2022 3:11,3,1,Control,0,0,0,0,0,,4,1,34,1,2,0,1,1,0,6,8,9,6,0,1,1,0,0,11,11,11,11,11,0,0
4413,  5/24/2022 7:29,3,1,Promise,0,0,1,0,0,1,4,1,23,0,2,0,2,1,0,4,9,9,8,0,0,1,0,1,9,11,11,11,11,1,0
4414, 5/24/2022 11:28,3,1,Promise,0,0,1,0,0,1,2,0,28,0,2,0,3,0,0,11,11,10,6,0,1,1,0,0,11,11,11,11,11,1,0
4415,  5/24/2022 6:18,3,1,Default_yes,0,0,0,1,0,1,3,0,41,1,3,1,1,1,0,6,6,11,6,1,1,1,1,0,11,11,11,11,1,,1
4416,  5/24/2022 6:33,3,1,Promise,0,0,1,0,0,1,5,0,27,1,4,1,2,1,1,1,1,8,6,0,0,0,0,0,7,8,9,9,9,1,0
4417, 5/24/2022 12:43,3,1,Default_yes,0,0,0,1,0,1,5,1,22,0,3,1,1,1,0,6,6,6,1,0,1,1,0,0,6,11,11,11,11,,1
4418, 5/24/2022 12:02,3,1,Trust,0,1,0,0,0,,4,1,31,0,3,1,1,1,1,2,4,9,8,0,0,0,0,1,9,10,9,9,11,,0
4419, 5/24/2022 11:03,3,1,Promise,0,0,1,0,0,1,4,0,28,1,2,0,3,0,0,3,1,11,1,0,0,0,1,0,6,11,11,10,11,1,0
4420, 5/24/2022 12:24,3,1,Promise,0,0,1,0,0,1,1,0,37,1,3,1,3,0,0,10,11,11,8,1,1,1,1,1,11,11,11,11,11,1,0
4421, 5/24/2022 12:04,3,1,Control,0,0,0,0,0,,4,0,43,1,4,1,3,0,0,2,11,11,8,1,0,1,1,1,11,11,11,11,11,0,0
4422,  5/24/2022 1:43,3,1,Promise,0,0,1,0,0,1,5,1,47,1,4,1,2,1,1,2,5,7,7,1,0,0,0,0,11,10,11,10,11,1,0
4423, 5/24/2022 12:52,3,1,Promise,0,0,1,0,0,1,5,1,19,1,2,0,3,0,0,2,9,11,5,0,0,1,1,0,11,11,11,11,1,1,0
4424, 5/24/2022 11:21,3,1,Trust,0,1,0,0,0,,1,0,29,1,2,0,2,1,0,1,1,11,8,0,0,0,1,1,11,11,11,11,11,,0
4425,  5/24/2022 6:17,3,1,Control,0,0,0,0,0,,5,0,31,0,2,0,1,1,1,9,7,6,7,0,1,1,0,0,6,11,11,6,11,0,0
4426,  5/24/2022 2:35,3,1,Trust,0,1,0,0,0,,6,1,46,0,3,1,1,1,0,2,2,9,8,1,0,0,0,1,9,8,8,9,9,,0
4427, 5/24/2022 12:26,3,1,Default_yes,0,0,0,1,0,1,4,0,41,1,2,0,3,0,0,2,7,10,9,1,0,1,0,1,10,11,11,11,11,,1
4428,  5/25/2022 8:20,3,1,Trust_promise,1,0,0,0,0,1,3,1,26,0,2,0,3,0,0,1,1,11,3,0,0,0,1,0,9,11,11,9,1,1,0
4429,  5/24/2022 1:02,3,1,Default_yes,0,0,0,1,0,1,2,1,29,1,2,0,1,1,1,6,11,11,5,0,1,1,1,0,10,11,9,10,10,,1
4430,  5/24/2022 2:24,3,1,Default_no,0,0,0,0,1,1,1,1,30,1,3,1,2,1,0,3,1,11,5,0,0,0,1,0,10,11,9,9,10,,1
4431,  5/24/2022 1:57,3,1,Default_yes,0,0,0,1,0,1,1,1,26,1,3,1,3,0,0,4,6,8,6,0,0,1,0,0,8,4,4,1,1,,1
4432, 5/24/2022 11:32,3,1,Promise,0,0,1,0,0,1,3,1,33,0,2,0,3,0,0,6,1,9,1,0,1,0,0,0,8,4,4,4,3,1,0
4433, 5/24/2022 11:39,3,1,Trust,0,1,0,0,0,,1,0,21,0,3,1,1,1,1,6,6,10,7,0,1,1,0,0,10,10,10,9,8,,0
4434,  5/25/2022 7:02,3,1,Trust_promise,1,0,0,0,0,1,3,0,41,0,2,0,2,1,1,8,1,11,7,1,1,0,1,0,10,9,9,1,1,1,0
4435,  5/24/2022 2:53,3,1,Default_yes,0,0,0,1,0,1,2,1,21,1,2,0,3,0,0,1,11,8,5,0,0,1,0,0,11,11,11,11,11,,1
4436, 5/24/2022 10:53,3,1,Trust,0,1,0,0,0,,6,0,23,1,2,0,3,0,0,1,8,11,4,0,0,1,1,0,11,11,11,11,11,,0
4437, 5/24/2022 12:15,3,1,Default_no,0,0,0,0,1,1,3,0,59,1,2,0,1,1,1,1,3,8,7,1,0,0,0,0,9,11,10,9,8,,1
4438,  5/25/2022 8:43,3,1,Control,0,0,0,0,0,,3,1,58,0,2,0,1,1,0,9,10,11,7,1,1,1,1,0,11,11,10,10,11,0,0
4439,  5/24/2022 8:23,3,1,Promise,0,0,1,0,0,1,1,0,21,0,3,1,3,0,0,1,3,11,7,0,0,0,1,0,8,7,9,5,8,1,0
4440, 5/24/2022 11:40,3,1,Trust,0,1,0,0,0,,3,0,69,0,2,0,3,0,0,10,3,11,5,1,1,0,1,0,6,6,8,1,6,,0
4441, 5/24/2022 12:57,3,1,Default_no,0,0,0,0,1,1,6,1,49,1,3,1,1,1,1,2,2,8,6,1,0,0,0,0,11,11,11,11,11,,1
4442, 5/24/2022 11:42,3,1,Trust,0,1,0,0,0,,2,0,23,0,2,0,2,1,0,2,3,9,5,0,0,0,0,0,9,10,10,6,11,,0
4443,  5/24/2022 1:05,3,1,Default_no,0,0,0,0,1,1,2,1,31,0,3,1,2,1,0,4,2,11,7,0,0,0,1,0,11,11,11,11,9,,1
4444, 5/25/2022 10:55,3,1,Default_yes,0,0,0,1,0,1,5,1,38,0,3,1,1,1,0,1,2,11,8,1,0,0,1,1,4,2,1,1,8,,1
4445,  5/24/2022 3:52,3,1,Default_no,0,0,0,0,1,1,6,0,24,1,3,1,2,1,0,4,4,9,8,0,0,0,0,1,10,11,11,11,8,,1
4446, 5/24/2022 12:25,3,1,Control,0,0,0,0,0,,1,0,24,0,3,1,3,0,1,9,11,11,10,0,1,1,1,1,11,11,11,11,11,0,0
4447,  5/24/2022 1:27,3,1,Default_no,0,0,0,0,1,1,5,0,68,1,2,0,3,0,0,6,6,11,10,1,1,1,1,1,9,11,11,11,11,,1
4448, 5/24/2022 11:31,3,1,Promise,0,0,1,0,0,1,1,0,20,1,2,0,3,0,0,1,10,10,8,0,0,1,0,1,10,10,10,10,10,1,0
4449,  5/25/2022 9:35,3,1,Trust,0,1,0,0,0,,3,1,47,0,3,1,1,1,0,8,11,10,4,1,1,1,0,0,11,11,11,11,11,,0
4450, 5/24/2022 11:02,3,1,Trust,0,1,0,0,0,,3,1,33,1,3,1,1,1,1,2,1,5,5,0,0,0,0,0,11,11,11,11,11,,0
4451, 5/24/2022 11:27,3,1,Default_yes,0,0,0,1,0,1,3,1,52,1,3,1,3,0,0,3,10,10,4,1,0,1,0,0,11,11,11,1,11,,1
4452,  5/25/2022 7:08,3,1,Trust_promise,1,0,0,0,0,1,4,0,34,0,3,1,2,1,1,4,6,8,4,0,0,1,0,0,8,6,11,6,10,1,0
4453,  5/24/2022 2:08,3,1,Default_no,0,0,0,0,1,1,2,1,67,0,2,0,3,0,0,2,4,8,8,1,0,0,0,1,11,11,10,10,11,,1
4454,  5/24/2022 3:15,3,1,Promise,0,0,1,0,0,1,5,1,57,0,3,1,1,1,0,4,8,10,5,1,0,1,0,0,9,10,10,8,10,1,0
4455, 5/24/2022 11:18,3,1,Trust_promise,1,0,0,0,0,1,1,0,31,0,2,0,3,0,0,5,2,11,8,0,1,0,1,1,11,11,11,11,11,1,0
4456, 5/24/2022 12:50,3,1,Trust,0,1,0,0,0,,1,0,53,0,2,0,2,1,1,6,1,11,6,1,1,0,1,0,11,11,11,1,8,,0
4457,  5/24/2022 1:17,3,1,Promise,0,0,1,0,0,1,2,1,34,0,5,1,1,1,1,7,11,11,1,0,1,1,1,0,11,11,11,11,11,1,0
4458,  5/24/2022 1:11,3,1,Promise,0,0,1,0,0,1,5,0,52,0,3,1,2,1,1,5,11,6,8,1,1,1,0,1,11,11,11,10,10,1,0
4459,  5/24/2022 3:19,3,1,Default_no,0,0,0,0,1,1,3,1,29,0,2,0,3,0,0,2,10,9,10,0,0,1,0,1,11,11,11,11,11,,1
4460, 5/24/2022 11:51,3,1,Promise,0,0,1,0,0,1,5,0,22,1,4,1,1,1,0,4,9,9,8,0,0,1,0,1,11,11,8,9,10,1,0
4461,  5/24/2022 1:29,3,1,Control,0,0,0,0,0,,2,0,23,1,3,1,2,1,0,3,3,6,7,0,0,0,0,0,10,10,10,9,10,0,0
4462, 5/24/2022 11:49,3,1,Promise,0,0,1,0,0,1,3,1,72,1,2,0,1,1,0,11,11,11,9,1,1,1,1,1,6,9,11,11,11,1,0
4463,  5/25/2022 5:57,3,1,Default_no,0,0,0,0,1,1,6,1,42,0,2,0,1,1,0,1,11,11,11,1,0,1,1,1,11,11,11,11,11,,1
4464, 5/24/2022 10:54,3,1,Promise,0,0,1,0,0,1,3,1,35,0,3,1,2,1,1,2,6,10,6,1,0,1,0,0,11,11,11,10,10,1,0
4465, 5/24/2022 10:44,3,1,Promise,0,0,1,0,0,1,4,1,36,0,3,1,1,1,1,3,1,1,5,1,0,0,0,0,8,6,7,1,8,1,0
4466,  5/24/2022 4:28,3,1,Trust_promise,1,0,0,0,0,1,5,1,25,1,3,1,2,1,0,2,5,6,8,0,0,0,0,1,9,5,8,5,6,1,0
4467, 5/24/2022 12:16,3,1,Default_yes,0,0,0,1,0,1,3,0,32,1,3,1,3,0,0,4,1,3,1,0,0,0,0,0,1,6,5,6,6,,1
4468,  5/24/2022 7:14,3,1,Default_yes,0,0,0,1,0,1,1,1,24,1,2,0,2,1,0,3,3,9,1,0,0,0,0,0,11,11,11,11,11,,1
4469, 5/24/2022 11:34,3,1,Control,0,0,0,0,0,,4,0,26,1,3,1,1,1,1,8,10,8,7,0,1,1,0,0,11,8,9,9,8,0,0
4470,  5/24/2022 3:00,3,1,Trust,0,1,0,0,0,,3,0,67,0,4,1,1,1,0,1,1,8,8,1,0,0,0,1,9,9,9,9,9,,0
4471,  5/24/2022 6:58,3,1,Promise,0,0,1,0,0,1,6,1,51,0,4,1,2,1,1,2,3,10,2,1,0,0,0,0,10,10,10,6,6,1,0
4472, 5/24/2022 11:29,3,1,Control,0,0,0,0,0,,6,1,39,0,2,0,1,1,1,1,1,8,8,1,0,0,0,1,1,11,8,8,3,0,0
4473, 5/24/2022 11:28,3,1,Default_yes,0,0,0,1,0,1,4,1,28,1,3,1,2,1,1,1,9,11,2,0,0,1,1,0,11,11,11,11,1,,1
4474, 5/24/2022 11:55,3,1,Promise,0,0,1,0,0,1,4,0,41,1,3,1,3,0,0,1,2,11,1,1,0,0,1,0,11,11,11,11,11,1,0
4475,  5/24/2022 1:51,3,1,Promise,0,0,1,0,0,1,6,0,31,0,2,0,2,1,1,6,11,10,8,0,1,1,0,1,6,5,9,7,7,1,0
4476, 5/24/2022 10:54,3,1,Promise,0,0,1,0,0,1,3,0,27,1,2,0,3,0,0,6,11,10,3,0,1,1,0,0,11,11,11,5,8,1,0
4477, 5/24/2022 12:56,3,1,Trust,0,1,0,0,0,,1,0,51,1,3,1,2,1,1,9,7,9,9,1,1,1,0,1,9,9,9,2,10,,0
4478, 5/24/2022 11:16,3,1,Control,0,0,0,0,0,,5,0,21,1,2,0,1,1,0,4,10,11,3,0,0,1,1,0,11,11,11,11,11,0,0
4479,  5/24/2022 5:42,3,1,Control,0,0,0,0,0,,3,0,19,1,2,0,2,1,0,2,4,9,7,0,0,0,0,0,11,11,11,11,11,0,0
4480,  5/24/2022 1:10,3,1,Promise,0,0,1,0,0,1,6,1,38,1,3,1,1,1,0,11,11,11,6,1,1,1,1,0,11,11,11,11,11,1,0
4481, 5/24/2022 10:53,3,1,Trust_promise,1,0,0,0,0,1,1,0,25,0,3,1,1,1,1,1,2,11,8,0,0,0,1,1,8,8,9,4,6,1,0
4482,  5/24/2022 8:06,3,1,Default_no,0,0,0,0,1,1,3,1,19,1,2,0,2,1,0,5,3,9,3,0,1,0,0,0,9,9,9,9,3,,1
4483,  5/24/2022 2:04,3,1,Trust,0,1,0,0,0,,5,0,43,1,3,1,1,1,0,2,7,7,7,1,0,1,0,0,7,9,9,5,8,,0
4484,  5/24/2022 1:08,3,1,Control,0,0,0,0,0,,1,1,49,0,3,1,1,1,1,4,1,8,7,1,0,0,0,0,10,3,5,5,7,0,0
4485,  5/24/2022 7:02,3,1,Default_yes,0,0,0,1,0,1,1,0,22,0,3,1,1,1,1,4,1,8,5,0,0,0,0,0,11,11,11,11,9,,1
4486, 5/24/2022 12:00,3,1,Trust_promise,1,0,0,0,0,1,4,1,30,1,4,1,2,1,0,3,2,11,6,0,0,0,1,0,9,9,9,8,9,1,0
4487,  5/24/2022 2:16,3,1,Trust_promise,1,0,0,0,0,1,3,0,44,1,2,0,2,1,1,7,11,11,8,1,1,1,1,1,11,11,11,11,11,1,0
4488,  5/25/2022 6:43,3,1,Default_no,0,0,0,0,1,1,6,1,31,0,3,1,1,1,1,1,1,11,7,0,0,0,1,0,11,11,11,11,11,,1
4489,  5/24/2022 1:50,3,1,Trust_promise,1,0,0,0,0,1,5,0,68,1,3,1,3,0,0,11,11,11,9,1,1,1,1,1,11,11,11,11,11,1,0
4490,  5/24/2022 2:31,3,1,Default_yes,0,0,0,1,0,1,3,1,34,0,3,1,1,1,1,4,1,3,2,0,0,0,0,0,3,11,11,10,11,,1
4491, 5/24/2022 11:49,3,1,Trust,0,1,0,0,0,,4,1,67,0,3,1,1,1,1,3,4,9,9,1,0,0,0,1,11,11,11,11,11,,0
4492,  5/24/2022 6:38,3,1,Trust_promise,1,0,0,0,0,1,4,1,60,0,3,1,3,0,0,3,2,3,1,1,0,0,0,0,11,11,11,11,10,1,0
4493, 5/24/2022 11:58,3,1,Trust_promise,1,0,0,0,0,1,5,0,32,1,2,0,2,1,0,5,2,7,1,0,1,0,0,0,11,11,11,11,11,1,0
4494,  5/24/2022 7:14,3,1,Default_yes,0,0,0,1,0,1,4,0,55,1,2,0,3,0,1,9,11,11,9,1,1,1,1,1,11,11,11,11,11,,1
4495,  5/24/2022 5:00,3,1,Default_yes,0,0,0,1,0,1,3,0,27,1,3,1,1,1,1,5,2,9,7,0,1,0,0,0,11,11,11,11,11,,1
4496, 5/24/2022 12:43,3,1,Trust,0,1,0,0,0,,3,1,34,0,3,1,1,1,1,9,5,11,8,0,1,0,1,1,9,11,11,11,1,,0
4497,  5/24/2022 7:14,3,1,Default_yes,0,0,0,1,0,1,2,1,32,1,4,1,1,1,1,5,8,10,7,0,1,1,0,0,10,10,10,2,10,,1
4498, 5/24/2022 11:43,3,1,Trust_promise,1,0,0,0,0,1,4,1,33,1,3,1,1,1,0,1,1,10,11,0,0,0,0,1,11,11,11,11,11,1,0
