"round_number","block_number","sequence_number","block_type","winning_probability","aaron_mood","probability_aaron_show","reward_value","reaction_time","choice","status_of_play","outcome","accumulated_outcomes","age","gender","major","MCQ_Q1","MCQ_Q2","MCQ_Q3","MCQ_Q4","MCQ_Q5","MCQ_Q6","chance_guess","pre_game_strategy","wager","post_game_quiz_q1","post_game_quiz_q2","post_game_quiz_q3","post_game_quiz_q3_other","post_game_quiz_correct","odds_guess_one_reply","odds_guess_one_did_win","odds_guess_two_reply","odds_guess_two_did_win","odds_guess_three_reply","odds_guess_three_did_win","id","treatment","craver","previous_choice","previous_trial_outcome","exposure_time","craver_2","blue_interspersed"
3,2,5,"S",0.8,"High",0.5,"High",366,1,1,1.3,150,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,4,1,2
4,2,5,"S",0.8,"High",0.5,"High",369,1,0,0,150,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,5,1,2
5,2,5,"S",0.8,"High",0.5,"High",219,1,1,1.3,151.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,5,1,2
1,3,5,"C",0.2,"High",0.5,"High",967,0,0,0,151.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,6,1,2
2,3,5,"C",0.2,"High",0.5,"High",120,0,0,0,151.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,6,1,2
3,3,5,"C",0.2,"High",0.5,"High",220,0,0,0,151.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,6,1,2
4,3,5,"C",0.2,"High",0.5,"High",69,0,0,0,151.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,6,1,2
5,3,5,"C",0.2,"High",0.5,"High",134,0,0,0,151.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,6,1,2
1,4,5,"C",0.2,"Low",1,"Low",515,0,0,0,151.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,6,1,2
2,4,5,"C",0.2,"Low",1,"Low",84,0,0,0,151.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,6,1,2
3,4,5,"C",0.2,"Low",1,"Low",166,0,0,0,151.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,6,1,2
4,4,5,"C",0.2,"Low",1,"Low",130,0,0,0,151.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,6,1,2
5,4,5,"C",0.2,"Low",1,"Low",101,0,0,0,151.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,6,1,2
1,5,5,"C",0.2,"High",0.5,"Low",428,0,0,0,151.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,6,1,2
2,5,5,"C",0.2,"High",0.5,"Low",116,0,0,0,151.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,6,1,2
3,5,5,"C",0.2,"High",0.5,"Low",71,0,0,0,151.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,6,1,2
4,5,5,"C",0.2,"High",0.5,"Low",152,0,0,0,151.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,6,1,2
5,5,5,"C",0.2,"High",0.5,"Low",107,0,0,0,151.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,6,1,2
1,6,5,"S",0.8,"Low",1,"Low",735,1,1,0.3,151.6,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,6,1,2
2,6,5,"S",0.8,"Low",1,"Low",552,1,1,0.3,151.9,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,7,1,2
3,6,5,"S",0.8,"Low",1,"Low",525,1,1,0.3,152.2,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,8,1,2
4,6,5,"S",0.8,"Low",1,"Low",578,1,1,-0.7,151.5,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,9,1,2
5,6,5,"S",0.8,"Low",1,"Low",403,1,1,0.3,151.8,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,9,1,2
1,7,5,"S",0.8,"Low",1,"High",638,1,1,1.3,153.1,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,10,1,2
2,7,5,"S",0.8,"Low",1,"High",391,1,1,1.3,154.4,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,11,1,2
3,7,5,"S",0.8,"Low",1,"High",432,1,1,1.3,155.7,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,12,1,2
4,7,5,"S",0.8,"Low",1,"High",452,1,1,-0.7,155,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,13,1,2
5,7,5,"S",0.8,"Low",1,"High",426,1,1,-0.7,154.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,13,1,2
1,8,5,"S",0.8,"High",0.5,"Low",518,1,1,0.3,154.6,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,13,1,2
2,8,5,"S",0.8,"High",0.5,"Low",425,1,0,0,154.6,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,14,1,2
3,8,5,"S",0.8,"High",0.5,"Low",360,1,1,0.3,154.9,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,14,1,2
4,8,5,"S",0.8,"High",0.5,"Low",410,1,1,0.3,155.2,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,15,1,2
5,8,5,"S",0.8,"High",0.5,"Low",157,1,1,-0.7,154.5,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,16,1,2
1,9,5,"S",0.8,"Low",1,"Low",475,1,1,0.3,154.8,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,16,1,2
2,9,5,"S",0.8,"Low",1,"Low",336,1,1,0.3,155.1,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,17,1,2
3,9,5,"S",0.8,"Low",1,"Low",111,1,1,0.3,155.4,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,18,1,2
4,9,5,"S",0.8,"Low",1,"Low",321,1,1,-0.7,154.7,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,19,1,2
5,9,5,"S",0.8,"Low",1,"Low",413,1,1,0.3,155,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,19,1,2
1,10,5,"S",0.8,"Low",1,"High",466,1,1,1.3,156.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,20,1,2
2,10,5,"S",0.8,"Low",1,"High",341,1,1,1.3,157.6,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,21,1,2
3,10,5,"S",0.8,"Low",1,"High",403,1,1,1.3,158.9,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,22,1,2
4,10,5,"S",0.8,"Low",1,"High",395,1,1,1.3,160.2,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,23,1,2
5,10,5,"S",0.8,"Low",1,"High",423,1,1,1.3,161.5,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,24,1,2
1,11,5,"S",0.8,"High",0.5,"Low",524,1,1,0.3,161.8,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,25,1,2
2,11,5,"S",0.8,"High",0.5,"Low",518,1,1,-0.7,161.1,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,26,1,2
3,11,5,"S",0.8,"High",0.5,"Low",455,1,0,0,161.1,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,26,1,2
4,11,5,"S",0.8,"High",0.5,"Low",413,1,1,0.3,161.4,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,26,1,2
5,11,5,"S",0.8,"High",0.5,"Low",498,1,0,0,161.4,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,27,1,2
1,12,5,"S",0.8,"High",0.5,"High",549,1,1,-0.7,160.7,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,27,1,2
2,12,5,"S",0.8,"High",0.5,"High",440,1,1,1.3,162,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,27,1,2
3,12,5,"S",0.8,"High",0.5,"High",573,1,1,1.3,163.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,28,1,2
4,12,5,"S",0.8,"High",0.5,"High",495,1,0,0,163.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,29,1,2
5,12,5,"S",0.8,"High",0.5,"High",404,1,1,1.3,164.6,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,29,1,2
1,13,5,"S",0.8,"Low",1,"Low",544,1,1,0.3,164.9,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,30,1,2
2,13,5,"S",0.8,"Low",1,"Low",470,1,1,0.3,165.2,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,31,1,2
3,13,5,"S",0.8,"Low",1,"Low",487,1,1,-0.7,164.5,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,32,1,2
4,13,5,"S",0.8,"Low",1,"Low",407,1,1,0.3,164.8,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,32,1,2
5,13,5,"S",0.8,"Low",1,"Low",419,1,1,0.3,165.1,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,33,1,2
1,14,5,"S",0.8,"Low",1,"High",480,1,1,1.3,166.4,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,34,1,2
2,14,5,"S",0.8,"Low",1,"High",358,1,1,1.3,167.7,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,35,1,2
3,14,5,"S",0.8,"Low",1,"High",233,1,1,1.3,169,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,36,1,2
4,14,5,"S",0.8,"Low",1,"High",295,1,1,1.3,170.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,37,1,2
5,14,5,"S",0.8,"Low",1,"High",407,1,1,-0.7,169.6,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,38,1,2
1,15,5,"S",0.8,"High",0.5,"Low",560,1,1,0.3,169.9,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,38,1,2
2,15,5,"S",0.8,"High",0.5,"Low",415,1,0,0,169.9,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,39,1,2
3,15,5,"S",0.8,"High",0.5,"Low",525,1,1,0.3,170.2,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,39,1,2
4,15,5,"S",0.8,"High",0.5,"Low",564,1,1,-0.7,169.5,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,40,1,2
5,15,5,"S",0.8,"High",0.5,"Low",460,1,1,0.3,169.8,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,40,1,2
1,16,5,"S",0.8,"High",0.5,"High",549,1,0,0,169.8,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,41,1,2
2,16,5,"S",0.8,"High",0.5,"High",348,1,1,-0.7,169.1,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,41,1,2
3,16,5,"S",0.8,"High",0.5,"High",544,1,0,0,169.1,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,41,1,2
4,16,5,"S",0.8,"High",0.5,"High",382,1,1,1.3,170.4,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,41,1,2
5,16,5,"S",0.8,"High",0.5,"High",337,1,0,0,170.4,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,42,1,2
1,17,5,"S",0.8,"Low",1,"Low",668,1,1,-0.7,169.7,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,42,1,2
2,17,5,"S",0.8,"Low",1,"Low",392,1,1,0.3,170,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,42,1,2
3,17,5,"S",0.8,"Low",1,"Low",315,1,1,0.3,170.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,43,1,2
4,17,5,"S",0.8,"Low",1,"Low",386,1,1,0.3,170.6,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,44,1,2
5,17,5,"S",0.8,"Low",1,"Low",242,1,1,0.3,170.9,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,45,1,2
1,18,5,"S",0.8,"Low",1,"High",492,1,1,1.3,172.2,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,46,1,2
2,18,5,"S",0.8,"Low",1,"High",190,1,1,-0.7,171.5,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,47,1,2
3,18,5,"S",0.8,"Low",1,"High",372,1,1,-0.7,170.8,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,47,1,2
4,18,5,"S",0.8,"Low",1,"High",334,1,1,1.3,172.1,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,47,1,2
5,18,5,"S",0.8,"Low",1,"High",306,1,1,1.3,173.4,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,48,1,2
1,19,5,"S",0.8,"High",0.5,"Low",699,1,1,0.3,173.7,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,49,1,2
2,19,5,"S",0.8,"High",0.5,"Low",330,1,0,0,173.7,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,50,1,2
3,19,5,"S",0.8,"High",0.5,"Low",397,1,0,0,173.7,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,50,1,2
4,19,5,"S",0.8,"High",0.5,"Low",354,1,0,0,173.7,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,50,1,2
5,19,5,"S",0.8,"High",0.5,"Low",342,1,0,0,173.7,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,50,1,2
1,20,5,"S",0.8,"High",0.5,"High",469,1,0,0,173.7,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,50,1,2
2,20,5,"S",0.8,"High",0.5,"High",317,1,1,1.3,175,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,50,1,2
3,20,5,"S",0.8,"High",0.5,"High",343,1,1,1.3,176.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,51,1,2
4,20,5,"S",0.8,"High",0.5,"High",180,1,0,0,176.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,52,1,2
5,20,5,"S",0.8,"High",0.5,"High",270,1,1,1.3,177.6,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,52,1,2
1,1,6,"C",0.2,"Low",1,"Low",532,0,0,0,184.1,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,5,1,3
2,1,6,"C",0.2,"Low",1,"Low",367,0,0,0,184.1,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,5,1,3
3,1,6,"C",0.2,"Low",1,"Low",146,0,0,0,184.1,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,5,1,3
4,1,6,"C",0.2,"Low",1,"Low",103,0,0,0,184.1,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,5,1,3
5,1,6,"C",0.2,"Low",1,"Low",67,0,0,0,184.1,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,5,1,3
1,2,6,"C",0.2,"Low",1,"High",817,1,1,-0.7,183.4,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,5,1,3
2,2,6,"C",0.2,"Low",1,"High",662,0,0,0,183.4,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,5,1,3
3,2,6,"C",0.2,"Low",1,"High",188,0,0,0,183.4,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,5,1,3
4,2,6,"C",0.2,"Low",1,"High",184,0,0,0,183.4,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,5,1,3
5,2,6,"C",0.2,"Low",1,"High",156,0,0,0,183.4,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,5,1,3
1,3,6,"S",0.8,"High",0.5,"Low",754,1,1,-0.7,182.7,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,5,1,3
2,3,6,"S",0.8,"High",0.5,"Low",441,1,1,0.3,183,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,5,1,3
3,3,6,"S",0.8,"High",0.5,"Low",312,1,1,0.3,183.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,6,1,3
4,3,6,"S",0.8,"High",0.5,"Low",345,1,0,0,183.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,7,1,3
5,3,6,"S",0.8,"High",0.5,"Low",325,1,0,0,183.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,7,1,3
1,4,6,"C",0.2,"High",0.5,"High",866,0,0,0,183.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,7,1,3
2,4,6,"C",0.2,"High",0.5,"High",304,0,0,0,183.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,7,1,3
3,4,6,"C",0.2,"High",0.5,"High",61,0,0,0,183.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,7,1,3
4,4,6,"C",0.2,"High",0.5,"High",149,0,0,0,183.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,7,1,3
5,4,6,"C",0.2,"High",0.5,"High",121,0,0,0,183.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,7,1,3
1,5,6,"C",0.2,"High",0.5,"Low",539,0,0,0,183.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,7,1,3
2,5,6,"C",0.2,"High",0.5,"Low",245,0,0,0,183.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,7,1,3
3,5,6,"C",0.2,"High",0.5,"Low",101,0,0,0,183.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,7,1,3
4,5,6,"C",0.2,"High",0.5,"Low",75,0,0,0,183.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,7,1,3
5,5,6,"C",0.2,"High",0.5,"Low",129,0,0,0,183.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,7,1,3
1,6,6,"S",0.8,"Low",1,"Low",721,1,1,0.3,183.6,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,0,0,7,1,3
2,6,6,"S",0.8,"Low",1,"Low",322,1,1,-0.7,182.9,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,8,1,3
3,6,6,"S",0.8,"Low",1,"Low",361,1,1,0.3,183.2,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,8,1,3
4,6,6,"S",0.8,"Low",1,"Low",348,1,1,0.3,183.5,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,9,1,3
5,6,6,"S",0.8,"Low",1,"Low",469,1,1,-0.7,182.8,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,10,1,3
1,7,6,"S",0.8,"Low",1,"High",492,1,1,1.3,184.1,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,10,1,3
2,7,6,"S",0.8,"Low",1,"High",859,1,1,1.3,185.4,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,11,1,3
3,7,6,"S",0.8,"Low",1,"High",119,1,1,1.3,186.7,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,12,1,3
4,7,6,"S",0.8,"Low",1,"High",362,1,1,1.3,188,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,13,1,3
5,7,6,"S",0.8,"Low",1,"High",331,1,1,1.3,189.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,14,1,3
1,8,6,"S",0.8,"High",0.5,"High",511,1,0,0,189.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,15,1,3
2,8,6,"S",0.8,"High",0.5,"High",346,1,0,0,189.3,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,15,1,3
3,8,6,"S",0.8,"High",0.5,"High",303,1,1,1.3,190.6,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,0,15,1,3
4,8,6,"S",0.8,"High",0.5,"High",330,1,1,1.3,191.9,29,"1","1",1,1,1,1,1,1,NA,2,0,2,1,1,"",1,2,0,2,1,NA,NA,45,"control",1,1,1,16,1,3
