"participant","type","svo_angle","luck","merit","political_orientation","economic_ideology","social_ideology","pair","type_in_pair","coop","coop_rel","earn","earn_rel"
"R_2VOzuV762oTD1iE","HH",37.48,1,1,4,4,4,"HHLL","HH",15,20,NA,43.75
"R_2VOzuV762oTD1iE","HH",37.48,1,1,4,4,4,"HHLL","LL",10,40,NA,56.875
"R_2VOzuV762oTD1iE","HH",37.48,1,1,4,4,4,"HLHL","HL",15,20,NA,50.2564102564103
"R_2VOzuV762oTD1iE","HH",37.48,1,1,4,4,4,"HLLH","HL",15,20,NA,36.4285714285714
"R_2VOzuV762oTD1iE","HH",37.48,1,1,4,4,4,"HLLH","LH",10,40,NA,64.2857142857143
"R_2VOzuV762oTD1iE","HH",37.48,1,1,4,4,4,"HLLL","HL",20,26.6666666666667,NA,39.2307692307692
"R_2VOzuV762oTD1iE","HH",37.48,1,1,4,4,4,"HLLL","LL",20,80,NA,61.5384615384615
"R_2VOzuV762oTD1iE","HH",37.48,1,1,4,4,4,"LHLH","LH",10,40,NA,50.5882352941176
"R_2VOzuV762oTD1iE","HH",37.48,1,1,4,4,4,"LHLL","LH",10,40,NA,50.6666666666667
"R_2VOzuV762oTD1iE","HH",37.48,1,1,4,4,4,"LHLL","LL",10,40,NA,50.6666666666667
"R_2VOzuV762oTD1iE","HH",37.48,1,1,4,4,4,"LLLL","LL",10,40,NA,50.7692307692308
"R_3kB3JvbL5BtfguP","HH",7.82,4,1,1,7,1,"HHHH","HH",15,20,NA,50.1960784313725
"R_3kB3JvbL5BtfguP","HH",7.82,4,1,1,7,1,"HHHL","HH",15,20,NA,50.2222222222222
"R_3kB3JvbL5BtfguP","HH",7.82,4,1,1,7,1,"HHHL","HL",15,20,NA,50.2222222222222
"R_3kB3JvbL5BtfguP","HH",7.82,4,1,1,7,1,"HHLH","HH",15,20,NA,50.2941176470588
"R_3kB3JvbL5BtfguP","HH",7.82,4,1,1,7,1,"HHLH","LH",10,40,NA,50.2941176470588
"R_3kB3JvbL5BtfguP","HH",7.82,4,1,1,7,1,"HHLL","HH",15,20,NA,50.3125
"R_3kB3JvbL5BtfguP","HH",7.82,4,1,1,7,1,"HHLL","LL",10,40,NA,50.3125
"R_3kB3JvbL5BtfguP","HH",7.82,4,1,1,7,1,"HLHL","HL",15,20,NA,50.2564102564103
"R_3kB3JvbL5BtfguP","HH",7.82,4,1,1,7,1,"HLLH","HL",10,13.3333333333333,NA,50.3571428571429
"R_3kB3JvbL5BtfguP","HH",7.82,4,1,1,7,1,"HLLH","LH",10,40,NA,50.3571428571429
"R_3kB3JvbL5BtfguP","HH",7.82,4,1,1,7,1,"HLLL","HL",15,20,NA,50.3846153846154
"R_3kB3JvbL5BtfguP","HH",7.82,4,1,1,7,1,"HLLL","LL",10,40,NA,50.3846153846154
"R_3kB3JvbL5BtfguP","HH",7.82,4,1,1,7,1,"LHLH","LH",10,40,NA,50.5882352941176
"R_3kB3JvbL5BtfguP","HH",7.82,4,1,1,7,1,"LHLL","LH",10,40,NA,50.6666666666667
"R_3kB3JvbL5BtfguP","HH",7.82,4,1,1,7,1,"LHLL","LL",10,40,NA,50.6666666666667
"R_3kB3JvbL5BtfguP","HH",7.82,4,1,1,7,1,"LLLL","LL",10,40,NA,50.7692307692308
"R_2AKZa6HT9r2ZOa8","HH",37.09,3,2,4,4,4,"HHHH","HH",20,26.6666666666667,NA,50.1960784313725
"R_2AKZa6HT9r2ZOa8","HH",37.09,3,2,4,4,4,"HHHL","HH",20,26.6666666666667,NA,100.444444444444
"R_2AKZa6HT9r2ZOa8","HH",37.09,3,2,4,4,4,"HHHL","HL",20,26.6666666666667,NA,0
"R_2AKZa6HT9r2ZOa8","HH",37.09,3,2,4,4,4,"HHLH","HH",10,13.3333333333333,NA,100.588235294118
"R_2AKZa6HT9r2ZOa8","HH",37.09,3,2,4,4,4,"HHLH","LH",10,40,NA,0
"R_2AKZa6HT9r2ZOa8","HH",37.09,3,2,4,4,4,"HHLL","HH",20,26.6666666666667,NA,100.625
"R_2AKZa6HT9r2ZOa8","HH",37.09,3,2,4,4,4,"HHLL","LL",10,40,NA,0
"R_2AKZa6HT9r2ZOa8","HH",37.09,3,2,4,4,4,"HLHL","HL",10,13.3333333333333,NA,51.2820512820513
"R_2AKZa6HT9r2ZOa8","HH",37.09,3,2,4,4,4,"HLLH","HL",10,13.3333333333333,NA,47.1428571428571
"R_2AKZa6HT9r2ZOa8","HH",37.09,3,2,4,4,4,"HLLH","LH",10,40,NA,53.5714285714286
"R_2AKZa6HT9r2ZOa8","HH",37.09,3,2,4,4,4,"HLLL","HL",15,20,NA,50
"R_2AKZa6HT9r2ZOa8","HH",37.09,3,2,4,4,4,"HLLL","LL",10,40,NA,50.7692307692308
"R_2AKZa6HT9r2ZOa8","HH",37.09,3,2,4,4,4,"LHLH","LH",10,40,NA,47.0588235294118
"R_2AKZa6HT9r2ZOa8","HH",37.09,3,2,4,4,4,"LHLL","LH",10,40,NA,101.333333333333
"R_2AKZa6HT9r2ZOa8","HH",37.09,3,2,4,4,4,"LHLL","LL",10,40,NA,0
"R_2AKZa6HT9r2ZOa8","HH",37.09,3,2,4,4,4,"LLLL","LL",10,40,NA,50.7692307692308
"R_3qPXraYzZbdXlbI","HH",34.88,5,1,3,7,3,"HHHH","HH",75,100,NA,50.1960784313725
"R_3qPXraYzZbdXlbI","HH",34.88,5,1,3,7,3,"HHHL","HH",45,60,NA,53.3333333333333
"R_3qPXraYzZbdXlbI","HH",34.88,5,1,3,7,3,"HHHL","HL",40,53.3333333333333,NA,47.1111111111111
"R_3qPXraYzZbdXlbI","HH",34.88,5,1,3,7,3,"HHLH","HH",40,53.3333333333333,NA,59.4117647058824
"R_3qPXraYzZbdXlbI","HH",34.88,5,1,3,7,3,"HHLH","LH",10,40,NA,41.1764705882353
"R_3qPXraYzZbdXlbI","HH",34.88,5,1,3,7,3,"HHLL","HH",40,53.3333333333333,NA,62.5
"R_3qPXraYzZbdXlbI","HH",34.88,5,1,3,7,3,"HHLL","LL",10,40,NA,38.125
"R_3qPXraYzZbdXlbI","HH",34.88,5,1,3,7,3,"HLHL","HL",75,100,NA,50.2564102564103
"R_3qPXraYzZbdXlbI","HH",34.88,5,1,3,7,3,"HLLH","HL",40,53.3333333333333,NA,71.4285714285714
"R_3qPXraYzZbdXlbI","HH",34.88,5,1,3,7,3,"HLLH","LH",10,40,NA,29.2857142857143
"R_3qPXraYzZbdXlbI","HH",34.88,5,1,3,7,3,"HLLL","HL",40,53.3333333333333,NA,69.2307692307692
"R_3qPXraYzZbdXlbI","HH",34.88,5,1,3,7,3,"HLLL","LL",10,40,NA,31.5384615384615
"R_3qPXraYzZbdXlbI","HH",34.88,5,1,3,7,3,"LHLH","LH",10,40,NA,50.5882352941176
"R_3qPXraYzZbdXlbI","HH",34.88,5,1,3,7,3,"LHLL","LH",10,40,NA,53.3333333333333
"R_3qPXraYzZbdXlbI","HH",34.88,5,1,3,7,3,"LHLL","LL",10,40,NA,48
"R_3qPXraYzZbdXlbI","HH",34.88,5,1,3,7,3,"LLLL","LL",10,40,NA,50.7692307692308
"R_3RgRmuxuWBxgRWp","HH",45,4,2,1,7,1,"HHHH","HH",50,66.6666666666667,NA,50.1960784313725
"R_3RgRmuxuWBxgRWp","HH",45,4,2,1,7,1,"HHHL","HH",50,66.6666666666667,NA,49.7777777777778
"R_3RgRmuxuWBxgRWp","HH",45,4,2,1,7,1,"HHHL","HL",50,66.6666666666667,NA,50.6666666666667
"R_3RgRmuxuWBxgRWp","HH",45,4,2,1,7,1,"HHLH","HH",50,66.6666666666667,NA,50
"R_3RgRmuxuWBxgRWp","HH",45,4,2,1,7,1,"HHLH","LH",15,60,NA,50.5882352941176
"R_3RgRmuxuWBxgRWp","HH",45,4,2,1,7,1,"HHLL","HH",50,66.6666666666667,NA,50
"R_3RgRmuxuWBxgRWp","HH",45,4,2,1,7,1,"HHLL","LL",10,40,NA,50.625
"R_3RgRmuxuWBxgRWp","HH",45,4,2,1,7,1,"HLHL","HL",50,66.6666666666667,NA,50.2564102564103
"R_3RgRmuxuWBxgRWp","HH",45,4,2,1,7,1,"HLLH","HL",50,66.6666666666667,NA,50
"R_3RgRmuxuWBxgRWp","HH",45,4,2,1,7,1,"HLLH","LH",15,60,NA,50.7142857142857
"R_3RgRmuxuWBxgRWp","HH",45,4,2,1,7,1,"HLLL","HL",50,66.6666666666667,NA,50
"R_3RgRmuxuWBxgRWp","HH",45,4,2,1,7,1,"HLLL","LL",10,40,NA,50.7692307692308
"R_3RgRmuxuWBxgRWp","HH",45,4,2,1,7,1,"LHLH","LH",15,60,NA,50.5882352941176
"R_3RgRmuxuWBxgRWp","HH",45,4,2,1,7,1,"LHLL","LH",15,60,NA,50.6666666666667
"R_3RgRmuxuWBxgRWp","HH",45,4,2,1,7,1,"LHLL","LL",10,40,NA,50.6666666666667
"R_3RgRmuxuWBxgRWp","HH",45,4,2,1,7,1,"LLLL","LL",10,40,NA,50.7692307692308
"R_PRkFzAmeRf6Ytd7","HH",34.88,2,3,4,4,4,"HHHH","HH",55,73.3333333333333,NA,50.1960784313725
"R_PRkFzAmeRf6Ytd7","HH",34.88,2,3,4,4,4,"HHHL","HH",50,66.6666666666667,NA,50.2222222222222
"R_PRkFzAmeRf6Ytd7","HH",34.88,2,3,4,4,4,"HHHL","HL",55,73.3333333333333,NA,50.2222222222222
"R_PRkFzAmeRf6Ytd7","HH",34.88,2,3,4,4,4,"HHLH","HH",50,66.6666666666667,NA,59.4117647058824
"R_PRkFzAmeRf6Ytd7","HH",34.88,2,3,4,4,4,"HHLH","LH",15,60,NA,41.1764705882353
"R_PRkFzAmeRf6Ytd7","HH",34.88,2,3,4,4,4,"HHLL","HH",55,73.3333333333333,NA,56.875
"R_PRkFzAmeRf6Ytd7","HH",34.88,2,3,4,4,4,"HHLL","LL",15,60,NA,43.75
"R_PRkFzAmeRf6Ytd7","HH",34.88,2,3,4,4,4,"HLHL","HL",50,66.6666666666667,NA,50.2564102564103
"R_PRkFzAmeRf6Ytd7","HH",34.88,2,3,4,4,4,"HLLH","HL",50,66.6666666666667,NA,50
"R_PRkFzAmeRf6Ytd7","HH",34.88,2,3,4,4,4,"HLLH","LH",15,60,NA,50.7142857142857
"R_PRkFzAmeRf6Ytd7","HH",34.88,2,3,4,4,4,"HLLL","HL",60,80,NA,50.7692307692308
"R_PRkFzAmeRf6Ytd7","HH",34.88,2,3,4,4,4,"HLLL","LL",15,60,NA,50
"R_PRkFzAmeRf6Ytd7","HH",34.88,2,3,4,4,4,"LHLH","LH",15,60,NA,50.5882352941176
"R_PRkFzAmeRf6Ytd7","HH",34.88,2,3,4,4,4,"LHLL","LH",10,40,NA,52
"R_PRkFzAmeRf6Ytd7","HH",34.88,2,3,4,4,4,"LHLL","LL",15,60,NA,49.3333333333333
"R_PRkFzAmeRf6Ytd7","HH",34.88,2,3,4,4,4,"LLLL","LL",15,60,NA,50.7692307692308
"R_2uDnnqCeYX0ofai","HH",7.82,4,3,3,4,3,"HHHH","HH",75,100,NA,50.1960784313725
"R_2uDnnqCeYX0ofai","HH",7.82,4,3,3,4,3,"HHHL","HH",75,100,NA,50.2222222222222
"R_2uDnnqCeYX0ofai","HH",7.82,4,3,3,4,3,"HHHL","HL",60,80,NA,50.2222222222222
"R_2uDnnqCeYX0ofai","HH",7.82,4,3,3,4,3,"HHLH","HH",75,100,NA,44.7058823529412
"R_2uDnnqCeYX0ofai","HH",7.82,4,3,3,4,3,"HHLH","LH",25,100,NA,55.8823529411765
"R_2uDnnqCeYX0ofai","HH",7.82,4,3,3,4,3,"HHLL","HH",75,100,NA,38.125
"R_2uDnnqCeYX0ofai","HH",7.82,4,3,3,4,3,"HHLL","LL",15,60,NA,62.5
"R_2uDnnqCeYX0ofai","HH",7.82,4,3,3,4,3,"HLHL","HL",75,100,NA,50.2564102564103
"R_2uDnnqCeYX0ofai","HH",7.82,4,3,3,4,3,"HLLH","HL",60,80,NA,42.8571428571429
"R_2uDnnqCeYX0ofai","HH",7.82,4,3,3,4,3,"HLLH","LH",25,100,NA,57.8571428571429
"R_2uDnnqCeYX0ofai","HH",7.82,4,3,3,4,3,"HLLL","HL",75,100,NA,23.8461538461538
"R_2uDnnqCeYX0ofai","HH",7.82,4,3,3,4,3,"HLLL","LL",15,60,NA,76.9230769230769
"R_2uDnnqCeYX0ofai","HH",7.82,4,3,3,4,3,"LHLH","LH",25,100,NA,50.5882352941176
"R_2uDnnqCeYX0ofai","HH",7.82,4,3,3,4,3,"LHLL","LH",25,100,NA,50.6666666666667
"R_2uDnnqCeYX0ofai","HH",7.82,4,3,3,4,3,"LHLL","LL",15,60,NA,50.6666666666667
"R_2uDnnqCeYX0ofai","HH",7.82,4,3,3,4,3,"LLLL","LL",25,100,NA,50.7692307692308
"R_8kzWGMnUfD0Dvyx","HH",4.88,4,4,4,4,4,"HHHH","HH",20,26.6666666666667,NA,50.1960784313725
"R_8kzWGMnUfD0Dvyx","HH",4.88,4,4,4,4,4,"HHHL","HH",20,26.6666666666667,NA,50.2222222222222
"R_8kzWGMnUfD0Dvyx","HH",4.88,4,4,4,4,4,"HHHL","HL",20,26.6666666666667,NA,50.2222222222222
"R_8kzWGMnUfD0Dvyx","HH",4.88,4,4,4,4,4,"HHLH","HH",20,26.6666666666667,NA,58.8235294117647
"R_8kzWGMnUfD0Dvyx","HH",4.88,4,4,4,4,4,"HHLH","LH",10,40,NA,41.7647058823529
"R_8kzWGMnUfD0Dvyx","HH",4.88,4,4,4,4,4,"HHLL","HH",20,26.6666666666667,NA,50.625
"R_8kzWGMnUfD0Dvyx","HH",4.88,4,4,4,4,4,"HHLL","LL",10,40,NA,50
"R_8kzWGMnUfD0Dvyx","HH",4.88,4,4,4,4,4,"HLHL","HL",15,20,NA,50.2564102564103
"R_8kzWGMnUfD0Dvyx","HH",4.88,4,4,4,4,4,"HLLH","HL",10,13.3333333333333,NA,54.2857142857143
"R_8kzWGMnUfD0Dvyx","HH",4.88,4,4,4,4,4,"HLLH","LH",10,40,NA,46.4285714285714
"R_8kzWGMnUfD0Dvyx","HH",4.88,4,4,4,4,4,"HLLL","HL",20,26.6666666666667,NA,50.7692307692308
"R_8kzWGMnUfD0Dvyx","HH",4.88,4,4,4,4,4,"HLLL","LL",10,40,NA,50
"R_8kzWGMnUfD0Dvyx","HH",4.88,4,4,4,4,4,"LHLH","LH",10,40,NA,50.5882352941176
"R_8kzWGMnUfD0Dvyx","HH",4.88,4,4,4,4,4,"LHLL","LH",10,40,NA,50.6666666666667
"R_8kzWGMnUfD0Dvyx","HH",4.88,4,4,4,4,4,"LHLL","LL",12,48,NA,50.6666666666667
"R_8kzWGMnUfD0Dvyx","HH",4.88,4,4,4,4,4,"LLLL","LL",10,40,NA,50.7692307692308
"R_bypk3l14JH86KeR","HH",7.82,4,1,3,6,3,"HHHH","HH",30,40,NA,50.1960784313725
"R_bypk3l14JH86KeR","HH",7.82,4,1,3,6,3,"HHHL","HH",20,26.6666666666667,NA,50.2222222222222
"R_bypk3l14JH86KeR","HH",7.82,4,1,3,6,3,"HHHL","HL",24,32,NA,50.2222222222222
"R_bypk3l14JH86KeR","HH",7.82,4,1,3,6,3,"HHLH","HH",10,13.3333333333333,NA,50.2941176470588
"R_bypk3l14JH86KeR","HH",7.82,4,1,3,6,3,"HHLH","LH",10,40,NA,50.2941176470588
"R_bypk3l14JH86KeR","HH",7.82,4,1,3,6,3,"HHLL","HH",20,26.6666666666667,NA,50.3125
"R_bypk3l14JH86KeR","HH",7.82,4,1,3,6,3,"HHLL","LL",10,40,NA,50.3125
"R_bypk3l14JH86KeR","HH",7.82,4,1,3,6,3,"HLHL","HL",35,46.6666666666667,NA,50.2564102564103
"R_bypk3l14JH86KeR","HH",7.82,4,1,3,6,3,"HLLH","HL",20,26.6666666666667,NA,50.3571428571429
"R_bypk3l14JH86KeR","HH",7.82,4,1,3,6,3,"HLLH","LH",15,60,NA,50.3571428571429
"R_bypk3l14JH86KeR","HH",7.82,4,1,3,6,3,"HLLL","HL",20,26.6666666666667,NA,50.3846153846154
"R_bypk3l14JH86KeR","HH",7.82,4,1,3,6,3,"HLLL","LL",15,60,NA,50.3846153846154
"R_bypk3l14JH86KeR","HH",7.82,4,1,3,6,3,"LHLH","LH",10,40,NA,50.5882352941176
"R_bypk3l14JH86KeR","HH",7.82,4,1,3,6,3,"LHLL","LH",10,40,NA,50.6666666666667
"R_bypk3l14JH86KeR","HH",7.82,4,1,3,6,3,"LHLL","LL",10,40,NA,50.6666666666667
"R_bypk3l14JH86KeR","HH",7.82,4,1,3,6,3,"LLLL","LL",15,60,NA,50.7692307692308
"R_xrx3HiRjZjQeLzr","HH",7.82,4,1,1,7,1,"HHHH","HH",0,0,NA,50.1960784313725
"R_xrx3HiRjZjQeLzr","HH",7.82,4,1,1,7,1,"HHHL","HH",0,0,NA,50.2222222222222
"R_xrx3HiRjZjQeLzr","HH",7.82,4,1,1,7,1,"HHHL","HL",0,0,NA,50.2222222222222
"R_xrx3HiRjZjQeLzr","HH",7.82,4,1,1,7,1,"HHLH","HH",0,0,NA,50
"R_xrx3HiRjZjQeLzr","HH",7.82,4,1,1,7,1,"HHLH","LH",0,0,NA,50.5882352941176
"R_xrx3HiRjZjQeLzr","HH",7.82,4,1,1,7,1,"HHLL","HH",0,0,NA,50
"R_xrx3HiRjZjQeLzr","HH",7.82,4,1,1,7,1,"HHLL","LL",0,0,NA,50.625
"R_xrx3HiRjZjQeLzr","HH",7.82,4,1,1,7,1,"HLHL","HL",0,0,NA,50.2564102564103
"R_xrx3HiRjZjQeLzr","HH",7.82,4,1,1,7,1,"HLLH","HL",0,0,NA,50
"R_xrx3HiRjZjQeLzr","HH",7.82,4,1,1,7,1,"HLLH","LH",0,0,NA,50.7142857142857
"R_xrx3HiRjZjQeLzr","HH",7.82,4,1,1,7,1,"HLLL","HL",0,0,NA,50.7692307692308
"R_xrx3HiRjZjQeLzr","HH",7.82,4,1,1,7,1,"HLLL","LL",0,0,NA,50
"R_xrx3HiRjZjQeLzr","HH",7.82,4,1,1,7,1,"LHLH","LH",0,0,NA,50.5882352941176
"R_xrx3HiRjZjQeLzr","HH",7.82,4,1,1,7,1,"LHLL","LH",0,0,NA,50.6666666666667
"R_xrx3HiRjZjQeLzr","HH",7.82,4,1,1,7,1,"LHLL","LL",0,0,NA,50.6666666666667
"R_xrx3HiRjZjQeLzr","HH",7.82,4,1,1,7,1,"LLLL","LL",0,0,NA,50.7692307692308
"R_2Ui4i8I4sfX7eRu","HH",16.26,4,1,2,4,1,"HHHH","HH",45,60,NA,50.1960784313725
"R_2Ui4i8I4sfX7eRu","HH",16.26,4,1,2,4,1,"HHHL","HH",40,53.3333333333333,NA,50.2222222222222
"R_2Ui4i8I4sfX7eRu","HH",16.26,4,1,2,4,1,"HHHL","HL",50,66.6666666666667,NA,50.2222222222222
"R_2Ui4i8I4sfX7eRu","HH",16.26,4,1,2,4,1,"HHLH","HH",30,40,NA,50.2941176470588
"R_2Ui4i8I4sfX7eRu","HH",16.26,4,1,2,4,1,"HHLH","LH",15,60,NA,50.2941176470588
"R_2Ui4i8I4sfX7eRu","HH",16.26,4,1,2,4,1,"HHLL","HH",30,40,NA,50.3125
"R_2Ui4i8I4sfX7eRu","HH",16.26,4,1,2,4,1,"HHLL","LL",20,80,NA,50.3125
"R_2Ui4i8I4sfX7eRu","HH",16.26,4,1,2,4,1,"HLHL","HL",70,93.3333333333333,NA,50.2564102564103
"R_2Ui4i8I4sfX7eRu","HH",16.26,4,1,2,4,1,"HLLH","HL",35,46.6666666666667,NA,50.3571428571429
"R_2Ui4i8I4sfX7eRu","HH",16.26,4,1,2,4,1,"HLLH","LH",15,60,NA,50.3571428571429
"R_2Ui4i8I4sfX7eRu","HH",16.26,4,1,2,4,1,"HLLL","HL",30,40,NA,50.3846153846154
"R_2Ui4i8I4sfX7eRu","HH",16.26,4,1,2,4,1,"HLLL","LL",20,80,NA,50.3846153846154
"R_2Ui4i8I4sfX7eRu","HH",16.26,4,1,2,4,1,"LHLH","LH",20,80,NA,50.5882352941176
"R_2Ui4i8I4sfX7eRu","HH",16.26,4,1,2,4,1,"LHLL","LH",20,80,NA,50.6666666666667
"R_2Ui4i8I4sfX7eRu","HH",16.26,4,1,2,4,1,"LHLL","LL",15,60,NA,50.6666666666667
"R_2Ui4i8I4sfX7eRu","HH",16.26,4,1,2,4,1,"LLLL","LL",18,72,NA,50.7692307692308
"R_12y9QOXku7Q4e25","HH",19.96,3,4,6,4,6,"HHHH","HH",50,66.6666666666667,NA,50.1960784313725
"R_12y9QOXku7Q4e25","HH",19.96,3,4,6,4,6,"HHHL","HH",20,26.6666666666667,NA,56.8888888888889
"R_12y9QOXku7Q4e25","HH",19.96,3,4,6,4,6,"HHHL","HL",20,26.6666666666667,NA,43.5555555555556
"R_12y9QOXku7Q4e25","HH",19.96,3,4,6,4,6,"HHLH","HH",35,46.6666666666667,NA,75.2941176470588
"R_12y9QOXku7Q4e25","HH",19.96,3,4,6,4,6,"HHLH","LH",20,80,NA,25.2941176470588
"R_12y9QOXku7Q4e25","HH",19.96,3,4,6,4,6,"HHLL","HH",30,40,NA,20.625
"R_12y9QOXku7Q4e25","HH",19.96,3,4,6,4,6,"HHLL","LL",10,40,NA,80
"R_12y9QOXku7Q4e25","HH",19.96,3,4,6,4,6,"HLHL","HL",25,33.3333333333333,NA,50.2564102564103
"R_12y9QOXku7Q4e25","HH",19.96,3,4,6,4,6,"HLLH","HL",25,33.3333333333333,NA,70
"R_12y9QOXku7Q4e25","HH",19.96,3,4,6,4,6,"HLLH","LH",25,100,NA,30.7142857142857
"R_12y9QOXku7Q4e25","HH",19.96,3,4,6,4,6,"HLLL","HL",25,33.3333333333333,NA,25.3846153846154
"R_12y9QOXku7Q4e25","HH",19.96,3,4,6,4,6,"HLLL","LL",10,40,NA,75.3846153846154
"R_12y9QOXku7Q4e25","HH",19.96,3,4,6,4,6,"LHLH","LH",10,40,NA,50.5882352941176
"R_12y9QOXku7Q4e25","HH",19.96,3,4,6,4,6,"LHLL","LH",10,40,NA,44
"R_12y9QOXku7Q4e25","HH",19.96,3,4,6,4,6,"LHLL","LL",10,40,NA,57.3333333333333
"R_12y9QOXku7Q4e25","HH",19.96,3,4,6,4,6,"LLLL","LL",15,60,NA,50.7692307692308
"R_2feNo9hhA4FAcCF","HH",7.82,1,1,6,2,6,"HHHH","HH",10,13.3333333333333,NA,46.6666666666667
"R_2feNo9hhA4FAcCF","HH",7.82,1,1,6,2,6,"HHHL","HH",10,13.3333333333333,NA,48.8888888888889
"R_2feNo9hhA4FAcCF","HH",7.82,1,1,6,2,6,"HHHL","HL",10,13.3333333333333,NA,51.5555555555556
"R_2feNo9hhA4FAcCF","HH",7.82,1,1,6,2,6,"HHLH","HH",10,13.3333333333333,NA,47.0588235294118
"R_2feNo9hhA4FAcCF","HH",7.82,1,1,6,2,6,"HHLH","LH",5,20,NA,53.5294117647059
"R_2feNo9hhA4FAcCF","HH",7.82,1,1,6,2,6,"HHLL","HH",10,13.3333333333333,NA,43.75
"R_2feNo9hhA4FAcCF","HH",7.82,1,1,6,2,6,"HHLL","LL",5,20,NA,56.875
"R_2feNo9hhA4FAcCF","HH",7.82,1,1,6,2,6,"HLHL","HL",10,13.3333333333333,NA,50.2564102564103
"R_2feNo9hhA4FAcCF","HH",7.82,1,1,6,2,6,"HLLH","HL",10,13.3333333333333,NA,50.7142857142857
"R_2feNo9hhA4FAcCF","HH",7.82,1,1,6,2,6,"HLLH","LH",5,20,NA,50
"R_2feNo9hhA4FAcCF","HH",7.82,1,1,6,2,6,"HLLL","HL",10,13.3333333333333,NA,43.0769230769231
"R_2feNo9hhA4FAcCF","HH",7.82,1,1,6,2,6,"HLLL","LL",5,20,NA,57.6923076923077
"R_2feNo9hhA4FAcCF","HH",7.82,1,1,6,2,6,"LHLH","LH",5,20,NA,48.2352941176471
"R_2feNo9hhA4FAcCF","HH",7.82,1,1,6,2,6,"LHLL","LH",5,20,NA,50.6666666666667
"R_2feNo9hhA4FAcCF","HH",7.82,1,1,6,2,6,"LHLL","LL",5,20,NA,50.6666666666667
"R_2feNo9hhA4FAcCF","HH",7.82,1,1,6,2,6,"LLLL","LL",5,20,NA,50.7692307692308
"R_1LYxalDPgZ65hvv","HH",-7.82,3,3,1,7,1,"HHHH","HH",40,53.3333333333333,NA,50.1960784313725
"R_1LYxalDPgZ65hvv","HH",-7.82,3,3,1,7,1,"HHHL","HH",40,53.3333333333333,NA,50.2222222222222
"R_1LYxalDPgZ65hvv","HH",-7.82,3,3,1,7,1,"HHHL","HL",45,60,NA,50.2222222222222
"R_1LYxalDPgZ65hvv","HH",-7.82,3,3,1,7,1,"HHLH","HH",40,53.3333333333333,NA,50.2941176470588
"R_1LYxalDPgZ65hvv","HH",-7.82,3,3,1,7,1,"HHLH","LH",10,40,NA,50.2941176470588
"R_1LYxalDPgZ65hvv","HH",-7.82,3,3,1,7,1,"HHLL","HH",40,53.3333333333333,NA,50.3125
"R_1LYxalDPgZ65hvv","HH",-7.82,3,3,1,7,1,"HHLL","LL",10,40,NA,50.3125
"R_1LYxalDPgZ65hvv","HH",-7.82,3,3,1,7,1,"HLHL","HL",40,53.3333333333333,NA,50.2564102564103
"R_1LYxalDPgZ65hvv","HH",-7.82,3,3,1,7,1,"HLLH","HL",40,53.3333333333333,NA,50.3571428571429
"R_1LYxalDPgZ65hvv","HH",-7.82,3,3,1,7,1,"HLLH","LH",10,40,NA,50.3571428571429
"R_1LYxalDPgZ65hvv","HH",-7.82,3,3,1,7,1,"HLLL","HL",40,53.3333333333333,NA,50.3846153846154
"R_1LYxalDPgZ65hvv","HH",-7.82,3,3,1,7,1,"HLLL","LL",10,40,NA,50.3846153846154
"R_1LYxalDPgZ65hvv","HH",-7.82,3,3,1,7,1,"LHLH","LH",10,40,NA,50.5882352941176
"R_1LYxalDPgZ65hvv","HH",-7.82,3,3,1,7,1,"LHLL","LH",10,40,NA,50.6666666666667
"R_1LYxalDPgZ65hvv","HH",-7.82,3,3,1,7,1,"LHLL","LL",15,60,NA,50.6666666666667
"R_1LYxalDPgZ65hvv","HH",-7.82,3,3,1,7,1,"LLLL","LL",10,40,NA,50.7692307692308
"R_12yfZroBC5DZisu","HH",-7.82,4,3,5,4,6,"HHHH","HH",30,40,NA,50.1960784313725
"R_12yfZroBC5DZisu","HH",-7.82,4,3,5,4,6,"HHHL","HH",30,40,NA,50.2222222222222
"R_12yfZroBC5DZisu","HH",-7.82,4,3,5,4,6,"HHHL","HL",30,40,NA,50.2222222222222
"R_12yfZroBC5DZisu","HH",-7.82,4,3,5,4,6,"HHLH","HH",30,40,NA,50.2941176470588
"R_12yfZroBC5DZisu","HH",-7.82,4,3,5,4,6,"HHLH","LH",10,40,NA,50.2941176470588
"R_12yfZroBC5DZisu","HH",-7.82,4,3,5,4,6,"HHLL","HH",30,40,NA,50.3125
"R_12yfZroBC5DZisu","HH",-7.82,4,3,5,4,6,"HHLL","LL",10,40,NA,50.3125
"R_12yfZroBC5DZisu","HH",-7.82,4,3,5,4,6,"HLHL","HL",30,40,NA,50.2564102564103
"R_12yfZroBC5DZisu","HH",-7.82,4,3,5,4,6,"HLLH","HL",30,40,NA,50.3571428571429
"R_12yfZroBC5DZisu","HH",-7.82,4,3,5,4,6,"HLLH","LH",10,40,NA,50.3571428571429
"R_12yfZroBC5DZisu","HH",-7.82,4,3,5,4,6,"HLLL","HL",30,40,NA,50.3846153846154
"R_12yfZroBC5DZisu","HH",-7.82,4,3,5,4,6,"HLLL","LL",10,40,NA,50.3846153846154
