"pp","type","endowment","productivity","svo_angle","svo_category","svo_totalself","svo_totalother","pref_1","pref_2","pref_3","pref_4","coop_HH","coop_HL","coop_LH","coop_LL","belief_HH","belief_HL","belief_LH","belief_LL","create_types","create_types_MC","create_types_MC_other","create_pairs_HH","create_pairs_HL","create_pairs_LH","create_pairs_LL","create_pairs_MC","create_pairs_MC_other","fair_con_HHHH_HH","fair_con_HHHL_HH","fair_con_HHHL_HL","fair_con_HHLH_HH","fair_con_HHLH_LH","fair_con_HHLL_HH","fair_con_HHLL_LL","fair_con_HLHL_HL","fair_con_HLLH_HL","fair_con_HLLH_LH","fair_con_HLLL_HL","fair_con_HLLL_LL","fair_con_LHLH_LH","fair_con_LHLL_LH","fair_con_LHLL_LL","fair_con_LLLL_LL","faircoop_MC","faircoop_MC_other","fair_earn_HHHH_HH_1","fair_earn_HHHH_HH_2","fair_earn_HHHL_HH","fair_earn_HHHL_HL","fair_earn_HHLH_HH","fair_earn_HHLH_LH","fair_earn_HHLL_HH","fair_earn_HHLL_LL","fair_earn_HLHL_HL_1","fair_earn_HLHL_HL_2","fair_earn_HLLH_HL","fair_earn_HLLH_LH","fair_earn_HLLL_HL","fair_earn_HLLL_LL","fair_earn_LHLH_LH_1","fair_earn_LHLH_LH_2","fair_earn_LHLL_LH","fair_earn_LHLL_LL","fair_earn_LLLL_LL_1","fair_earn_LLLL_LL_2","fairearn_MC","fairearn_MC_other","inequality_beliefs1_1","inequality_beliefs1_2","inequality_beliefs1_3","inequality_beliefs1_4","inequality_beliefs2_1","inequality_beliefs2_2","inequality_beliefs2_3","inequality_beliefs2_4","inequality_beliefs2_5","inequality_attitudes_1","inequality_attitudes_2","gender","age","country","education","political_orientation","social_ideology","economic_ideology","fair_con_HHHH_HH_rel","fair_con_HHHL_HH_rel","fair_con_HHHL_HL_rel","fair_con_HHLH_HH_rel","fair_con_HHLH_LH_rel","fair_con_HHLL_HH_rel","fair_con_HHLL_LL_rel","fair_con_HLHL_HL_rel","fair_con_HLLH_HL_rel","fair_con_HLLH_LH_rel","fair_con_HLLL_HL_rel","fair_con_HLLL_LL_rel","fair_con_LHLH_LH_rel","fair_con_LHLL_LH_rel","fair_con_LHLL_LL_rel","fair_con_LLLL_LL_rel","fair_earn_HHHH_HH_rel","fair_earn_HHHL_HH_rel","fair_earn_HHHL_HL_rel","fair_earn_HHLH_HH_rel","fair_earn_HHLH_LH_rel","fair_earn_HHLL_HH_rel","fair_earn_HHLL_LL_rel","fair_earn_HLHL_HL_rel","fair_earn_HLLH_HL_rel","fair_earn_HLLH_LH_rel","fair_earn_HLLL_HL_rel","fair_earn_HLLL_LL_rel","fair_earn_LHLH_LH_rel","fair_earn_LHLL_LH_rel","fair_earn_LHLL_LL_rel","fair_earn_LLLL_LL_rel","inequality_beliefs1_1_num","inequality_beliefs1_2_num","inequality_beliefs1_3_num","inequality_beliefs1_4_num","inequality_beliefs2_1_num","inequality_beliefs2_2_num","inequality_beliefs2_3_num","inequality_beliefs2_4_num","inequality_beliefs2_5_num","inequality_attitudes_1_num","inequality_attitudes_2_num","merit","luck"
"R_2QVDCWAkHHTQJvb","LL",25,1.3,7.82,"Individualistic",1455,1075,"HH","HL","LH","LL",5,5,0,0,25,25,10,10,"HL-LH","Inequality","","HH","HL","LH","LL","Similarity","",75,75,75,75,25,75,25,75,75,25,75,25,25,25,25,25,"Welfare","",128,128,113,113,86,85,81,80,98,98,71,70,66,65,43,43,38,38,33,33,"Similarity","","agree somewhat","disagree somewhat","agree somewhat","strongly agree","strongly disagree","strongly agree","strongly agree","agree somewhat","strongly disagree","disagree somewhat","strongly disagree","Male",48,"United States of America","Bachelor's degree in college (4-year)",6,6,7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,50.1960784313725,50.2222222222222,50.2222222222222,50.5882352941176,50,50.625,50,50.2564102564103,50.7142857142857,50,50.7692307692308,50,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,4,2,4,5,1,5,5,4,1,2,1,4,2
"R_1NFacRcJeOpRlxc","LL",25,1.3,45,"Prosocial",1277,1277,"HH","HL","LH","LL",25,25,25,25,25,25,10,10,"HL-LH","Inequality","","LL","LH","HL","HH","Inequality","",75,75,75,75,25,75,25,75,75,25,75,25,25,25,25,25,"Inequality","",128,128,113,113,85.5,85.5,80.5,80.5,98,98,70.5,70.5,65.5,65.5,43,43,38,38,33,33,"Inequality","","strongly disagree","strongly agree","agree somewhat","strongly disagree","strongly agree","strongly disagree","strongly disagree","strongly agree","agree somewhat","strongly agree","agree somewhat","Female",29,"United States of America","Some college but no degree",1,1,5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,50.1960784313725,50.2222222222222,50.2222222222222,50.2941176470588,50.2941176470588,50.3125,50.3125,50.2564102564103,50.3571428571429,50.3571428571429,50.3846153846154,50.3846153846154,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,1,5,4,1,5,1,1,5,4,5,4,1,5
"R_27TmFya3wQYGkF5","TP",0,0,7.82,"Individualistic",1455,1075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HL-LH","Inequality","","LL","LH","HL","HH","Inequality","",50,50,50,50,15,50,15,50,50,15,50,15,15,15,15,15,"Inequality","",128,128,113,113,85,86,80,81,98,98,70,71,65,66,43,43,38,38,33,33,"Inequality","","strongly disagree","neither agree
nor disagree","strongly disagree","disagree somewhat","agree somewhat","strongly disagree","neither agree
nor disagree","agree somewhat","neither agree
nor disagree","strongly agree","strongly agree","Male",39,"United Kingdom of Great Britain and Northern Ireland","Bachelor's degree in college (4-year)",2,2,2,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,60,66.6666666666667,60,66.6666666666667,66.6666666666667,60,66.6666666666667,60,60,60,60,60,50.1960784313725,50.2222222222222,50.2222222222222,50,50.5882352941176,50,50.625,50.2564102564103,50,50.7142857142857,50,50.7692307692308,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,1,3,1,2,4,1,3,4,3,5,5,1,3
"R_1dHuoOA8KUJGLx1","TP",0,0,-13.47,"Competitive",1438,983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HL-LH","Inequality","","HH","HL","LH","LL","Similarity","",30,40,25,35,12,25,10,25,20,12,25,10,12,12,10,12,"Welfare","",128,128,128,98,128,43,128,33,98,98,98,43,98,33,43,43,43,33,33,33,"Similarity","","disagree somewhat","agree somewhat","agree somewhat","neither agree
nor disagree","disagree somewhat","neither agree
nor disagree","agree somewhat","strongly agree","strongly disagree","agree somewhat","agree somewhat","Female",49,"United Kingdom of Great Britain and Northern Ireland","Master's degree",3,3,3,40,53.3333333333333,33.3333333333333,46.6666666666667,48,33.3333333333333,40,33.3333333333333,26.6666666666667,48,33.3333333333333,40,48,48,40,48,50.1960784313725,56.8888888888889,43.5555555555556,75.2941176470588,25.2941176470588,80,20.625,50.2564102564103,70,30.7142857142857,75.3846153846154,25.3846153846154,50.5882352941176,57.3333333333333,44,50.7692307692308,2,4,4,3,2,3,4,5,1,4,4,2,4
"R_TcoZ0LSGOVgRZjX","TP",0,0,45,"Prosocial",1290,1280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HL-LH","Inequality","","LL","LH","HL","HH","Inequality","",50,60,50,65,15,60,10,50,50,20,35,10,15,15,10,15,"Inequality","",127,129,113,113,85,86,80,81,98,98,70,71,65,66,43,43,38,38,33,33,"Similarity","","strongly disagree","neither agree
nor disagree","strongly disagree","disagree somewhat","agree somewhat","strongly disagree","agree somewhat","strongly agree","strongly disagree","strongly agree","strongly agree","Female",37,"United Kingdom of Great Britain and Northern Ireland","Bachelor's degree in college (4-year)",2,3,4,66.6666666666667,80,66.6666666666667,86.6666666666667,60,80,40,66.6666666666667,66.6666666666667,80,46.6666666666667,40,60,60,40,60,49.8039215686275,50.2222222222222,50.2222222222222,50,50.5882352941176,50,50.625,50.2564102564103,50,50.7142857142857,50,50.7692307692308,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,1,3,1,2,4,1,4,5,1,5,5,1,3
"R_11hZCphgPRmd7TB","TP",0,0,7.82,"Individualistic",1455,1075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HH-LL","Welfare","","LL","LH","HL","HH","Welfare","",50,50,50,50,15,50,10,50,50,15,50,0,10,10,10,10,"Welfare","",128,128,113,113,86,85,80,81,98,98,71,70,65,66,43,43,38,38,33,33,"Similarity","","disagree somewhat","agree somewhat","strongly agree","strongly disagree","strongly agree","strongly disagree","agree somewhat","strongly agree","disagree somewhat","agree somewhat","strongly agree","Male",44,"United Kingdom of Great Britain and Northern Ireland","Associate degree in college (2-year)",4,4,4,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,60,66.6666666666667,40,66.6666666666667,66.6666666666667,60,66.6666666666667,0,40,40,40,40,50.1960784313725,50.2222222222222,50.2222222222222,50.5882352941176,50,50,50.625,50.2564102564103,50.7142857142857,50,50,50.7692307692308,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,2,4,5,1,5,1,4,5,2,4,5,2,4
"R_1dBnmYzSsx8TECm","TP",0,0,-7.82,"Individualistic",1455,1005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HH-LL","Welfare","","LL","LH","HL","HH","Welfare","",25,25,20,25,10,25,5,20,20,10,25,5,10,15,5,5,"Similarity","",128,128,113,113,86,85,81,80,98,98,71,70,66,65,43,43,38,38,33,33,"Similarity","","disagree somewhat","neither agree
nor disagree","neither agree
nor disagree","disagree somewhat","strongly agree","disagree somewhat","agree somewhat","strongly agree","agree somewhat","strongly agree","strongly agree","Female",37,"United Kingdom of Great Britain and Northern Ireland","Some college but no degree",3,1,3,33.3333333333333,33.3333333333333,26.6666666666667,33.3333333333333,40,33.3333333333333,20,26.6666666666667,26.6666666666667,40,33.3333333333333,20,40,60,20,20,50.1960784313725,50.2222222222222,50.2222222222222,50.5882352941176,50,50.625,50,50.2564102564103,50.7142857142857,50,50.7692307692308,50,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,2,3,3,2,5,2,4,5,4,5,5,2,3
"R_3NQYwdGYQfFUf3E","TP",0,0,7.82,"Individualistic",1455,1075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HL-LH","Inequality","","HH","HL","LH","LL","Similarity","",40,40,40,40,10,40,10,40,40,10,40,10,10,10,10,10,"Welfare","",128,128,113,113,90,81,81,80,98,98,70,71,66,65,43,43,38,38,33,33,"Similarity","","disagree somewhat","agree somewhat","disagree somewhat","neither agree
nor disagree","agree somewhat","disagree somewhat","agree somewhat","strongly agree","disagree somewhat","agree somewhat","agree somewhat","Male",21,"United Kingdom of Great Britain and Northern Ireland","Bachelor's degree in college (4-year)",4,3,3,53.3333333333333,53.3333333333333,53.3333333333333,53.3333333333333,40,53.3333333333333,40,53.3333333333333,53.3333333333333,40,53.3333333333333,40,40,40,40,40,50.1960784313725,50.2222222222222,50.2222222222222,52.9411764705882,47.6470588235294,50.625,50,50.2564102564103,50,50.7142857142857,50.7692307692308,50,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,2,4,2,3,4,2,4,5,2,4,4,2,4
"R_1dK70mBkfvwhQqe","TP",0,0,34.88,"Prosocial",1307,1212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HL-LH","Inequality","","LL","LH","HL","HH","Inequality","",60,60,50,50,15,60,15,50,50,15,50,15,20,15,15,15,"Inequality","",128,128,113,113,86,85,80,81,98,98,70,71,65,66,43,43,38,38,33,33,"Inequality","","disagree somewhat","strongly agree","agree somewhat","neither agree
nor disagree","strongly agree","neither agree
nor disagree","agree somewhat","strongly agree","strongly agree","strongly agree","strongly agree","Female",42,"United Kingdom of Great Britain and Northern Ireland","Associate degree in college (2-year)",4,3,4,80,80,66.6666666666667,66.6666666666667,60,80,60,66.6666666666667,66.6666666666667,60,66.6666666666667,60,80,60,60,60,50.1960784313725,50.2222222222222,50.2222222222222,50.5882352941176,50,50,50.625,50.2564102564103,50,50.7142857142857,50,50.7692307692308,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,2,5,4,3,5,3,4,5,5,5,5,2,5
"R_1OSGVqBulySaH0w","TP",0,0,37.48,"Prosocial",1284,1231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HL-LH","Inequality","","LL","LH","HL","HH","Inequality","",30,30,25,30,10,30,8,25,25,10,25,8,10,10,8,8,"Inequality","",128,128,113,113,90,81,85,76,98,98,75,66,70,61,43,43,38,38,33,33,"Inequality","","strongly disagree","strongly agree","strongly disagree","disagree somewhat","agree somewhat","strongly disagree","agree somewhat","strongly agree","neither agree
nor disagree","strongly agree","strongly agree","Female",50,"United Kingdom of Great Britain and Northern Ireland","Bachelor's degree in college (4-year)",2,2,2,40,40,33.3333333333333,40,40,40,32,33.3333333333333,33.3333333333333,40,33.3333333333333,32,40,40,32,32,50.1960784313725,50.2222222222222,50.2222222222222,52.9411764705882,47.6470588235294,53.125,47.5,50.2564102564103,53.5714285714286,47.1428571428571,53.8461538461538,46.9230769230769,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,1,5,1,2,4,1,4,5,3,5,5,1,5
"R_z8zh0so743LmLPb","TP",0,0,7.82,"Individualistic",1455,1075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HH-LL","Welfare","","LL","LH","HL","HH","Welfare","",60,50,40,60,10,50,10,40,40,10,40,10,10,10,5,10,"Welfare","",128,128,113,113,86,85,81,80,98,98,71,70,66,65,43,43,38,38,33,33,"Similarity","","disagree somewhat","agree somewhat","disagree somewhat","disagree somewhat","agree somewhat","disagree somewhat","disagree somewhat","strongly agree","disagree somewhat","agree somewhat","agree somewhat","Male",33,"United Kingdom of Great Britain and Northern Ireland","Bachelor's degree in college (4-year)",3,3,3,80,66.6666666666667,53.3333333333333,80,40,66.6666666666667,40,53.3333333333333,53.3333333333333,40,53.3333333333333,40,40,40,20,40,50.1960784313725,50.2222222222222,50.2222222222222,50.5882352941176,50,50.625,50,50.2564102564103,50.7142857142857,50,50.7692307692308,50,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,2,4,2,2,4,2,2,5,2,4,4,2,4
"R_3rPugs9DFdyF6Yb","TP",0,0,45,"Prosocial",1285,1285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HH-LL","Welfare","","LL","LH","HL","HH","Other","I went for opposites. I hope this might have joint highest benefit though I'm not sure. ",75,75,75,75,25,75,25,75,75,25,75,25,25,25,25,25,"Welfare","",128,128,113,113,85,86,80,81,98,98,71,70,66,65,43,43,38,38,33,33,"Similarity","","disagree somewhat","agree somewhat","strongly disagree","disagree somewhat","neither agree
nor disagree","neither agree
nor disagree","strongly disagree","strongly agree","neither agree
nor disagree","agree somewhat","agree somewhat","Female",39,"United Kingdom of Great Britain and Northern Ireland","Master's degree",3,4,3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,50.1960784313725,50.2222222222222,50.2222222222222,50,50.5882352941176,50,50.625,50.2564102564103,50.7142857142857,50,50.7692307692308,50,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,2,4,1,2,3,3,1,5,3,4,4,2,4
"R_22EXTyR6eFsk44r","TP",0,0,7.82,"Individualistic",1455,1075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HL-LH","Inequality","","LL","LH","HL","HH","Inequality","",50,50,40,50,15,40,15,40,40,15,40,10,15,15,10,10,"Inequality","",128,128,113,113,86,85,81,80,98,98,70,71,66,65,43,43,38,38,33,33,"Inequality","","strongly disagree","strongly disagree","strongly disagree","strongly disagree","disagree somewhat","strongly disagree","strongly disagree","strongly agree","strongly disagree","strongly agree","strongly agree","Male",39,"United Kingdom of Great Britain and Northern Ireland","Master's degree",3,2,2,66.6666666666667,66.6666666666667,53.3333333333333,66.6666666666667,60,53.3333333333333,60,53.3333333333333,53.3333333333333,60,53.3333333333333,40,60,60,40,40,50.1960784313725,50.2222222222222,50.2222222222222,50.5882352941176,50,50.625,50,50.2564102564103,50,50.7142857142857,50.7692307692308,50,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,1,1,1,1,2,1,1,5,1,5,5,1,1
"R_3EQoyFx4EFgl9gR","TP",0,0,7.82,"Individualistic",1455,1075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HL-LH","Random","","HL","HH","LH","LL","Welfare","",25,30,30,35,25,40,0,75,75,0,75,0,0,0,0,0,"Welfare","",128,128,128,98,128,43,130,31,98,98,98,43,98,33,43,43,38,38,33,33,"Similarity","","disagree somewhat","strongly agree","disagree somewhat","agree somewhat","strongly agree","agree somewhat","agree somewhat","strongly agree","strongly agree","strongly agree","neither agree
nor disagree","Male",40,"United Kingdom of Great Britain and Northern Ireland","High school graduate (high school diploma or equivalent including GED)",4,4,4,33.3333333333333,40,40,46.6666666666667,100,53.3333333333333,0,100,100,0,100,0,0,0,0,0,50.1960784313725,56.8888888888889,43.5555555555556,75.2941176470588,25.2941176470588,81.25,19.375,50.2564102564103,70,30.7142857142857,75.3846153846154,25.3846153846154,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,2,5,2,4,5,4,4,5,5,5,3,2,5
"R_1LcneNZ5i6VVm88","TP",0,0,-7.82,"Individualistic",1455,1005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HH-LL","Other","It would not allow me to go with my original choice","HH","HL","LH","LL","Similarity","",50,50,50,50,10,50,10,50,50,10,50,10,10,10,10,10,"Similarity","",128,128,113,113,71,100,80,81,98,98,41,100,31,100,43,43,38,38,33,33,"Welfare","","strongly disagree","agree somewhat","strongly disagree","neither agree
nor disagree","agree somewhat","neither agree
nor disagree","disagree somewhat","agree somewhat","disagree somewhat","agree somewhat","agree somewhat","Female",39,"United Kingdom of Great Britain and Northern Ireland","Master's degree",4,4,4,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,40,66.6666666666667,40,66.6666666666667,66.6666666666667,40,66.6666666666667,40,40,40,40,40,50.1960784313725,50.2222222222222,50.2222222222222,41.7647058823529,58.8235294117647,50,50.625,50.2564102564103,29.2857142857143,71.4285714285714,23.8461538461538,76.9230769230769,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,1,4,1,3,4,3,2,4,2,4,4,1,4
"R_1j6xzkS7WtlMusP","TP",0,0,34.88,"Prosocial",1296,1216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HL-LH","Inequality","","LL","LH","HL","HH","Inequality","",50,50,45,50,15,50,15,50,50,15,50,15,15,15,10,15,"Welfare","",128,128,126,100,130,41,130,31,98,98,100,41,96,35,43,43,28,48,33,33,"Other","I gave the person who put more in the pot more money","disagree somewhat","agree somewhat","disagree somewhat","neither agree
nor disagree","disagree somewhat","disagree somewhat","agree somewhat","strongly agree","neither agree
nor disagree","agree somewhat","agree somewhat","Female",41,"United Kingdom of Great Britain and Northern Ireland","Some college but no degree",3,4,5,66.6666666666667,66.6666666666667,60,66.6666666666667,60,66.6666666666667,60,66.6666666666667,66.6666666666667,60,66.6666666666667,60,60,60,40,60,50.1960784313725,56,44.4444444444444,76.4705882352941,24.1176470588235,81.25,19.375,50.2564102564103,71.4285714285714,29.2857142857143,73.8461538461539,26.9230769230769,50.5882352941176,37.3333333333333,64,50.7692307692308,2,4,2,3,2,2,4,5,3,4,4,2,4
"R_3FIfbMIMdxEfupm","TP",0,0,34.88,"Prosocial",1301,1231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HL-LH","Random","","LL","LH","HL","HH","Inequality","",60,40,40,40,10,40,10,40,40,10,40,10,10,10,10,10,"Welfare","",128,128,113,113,86,85,81,80,98,98,71,70,66,65,43,43,38,38,33,33,"Inequality","","disagree somewhat","agree somewhat","disagree somewhat","agree somewhat","strongly disagree","disagree somewhat","agree somewhat","agree somewhat","strongly disagree","disagree somewhat","agree somewhat","Female",46,"United Kingdom of Great Britain and Northern Ireland","Bachelor's degree in college (4-year)",5,5,5,80,53.3333333333333,53.3333333333333,53.3333333333333,40,53.3333333333333,40,53.3333333333333,53.3333333333333,40,53.3333333333333,40,40,40,40,40,50.1960784313725,50.2222222222222,50.2222222222222,50.5882352941176,50,50.625,50,50.2564102564103,50.7142857142857,50,50.7692307692308,50,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,2,4,2,4,1,2,4,4,1,2,4,2,4
"R_2OVIvKu8wG44dwW","TP",0,0,7.82,"Individualistic",1435,1095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HH-LL","Welfare","","LL","LH","HL","HH","Welfare","",75,75,75,25,25,75,25,75,75,25,25,25,25,25,25,25,"Welfare","",128,128,113,113,86,85,81,80,98,98,70,71,66,65,43,43,38,38,33,33,"Welfare","","strongly disagree","strongly agree","strongly disagree","strongly disagree","disagree somewhat","disagree somewhat","strongly agree","strongly agree","strongly disagree","strongly agree","strongly agree","Female",37,"United Kingdom of Great Britain and Northern Ireland","Bachelor's degree in college (4-year)",5,2,6,100,100,100,33.3333333333333,100,100,100,100,100,100,33.3333333333333,100,100,100,100,100,50.1960784313725,50.2222222222222,50.2222222222222,50.5882352941176,50,50.625,50,50.2564102564103,50,50.7142857142857,50.7692307692308,50,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,1,5,1,1,2,2,5,5,1,5,5,1,5
"R_WlM0JAFkQXg9nEt","TP",0,0,7.82,"Individualistic",1455,1075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HH-LL","Random","","LL","LH","HL","HH","Random","",50,55,50,55,15,50,15,55,50,15,55,15,15,15,20,15,"Inequality","",128,128,113,113,85,86,80,81,98,98,71,70,65,66,43,43,38,38,33,33,"Similarity","","neither agree
nor disagree","neither agree
nor disagree","disagree somewhat","disagree somewhat","disagree somewhat","disagree somewhat","disagree somewhat","agree somewhat","disagree somewhat","agree somewhat","agree somewhat","Male",46,"United Kingdom of Great Britain and Northern Ireland","Some college but no degree",3,3,3,66.6666666666667,73.3333333333333,66.6666666666667,73.3333333333333,60,66.6666666666667,60,73.3333333333333,66.6666666666667,60,73.3333333333333,60,60,60,80,60,50.1960784313725,50.2222222222222,50.2222222222222,50,50.5882352941176,50,50.625,50.2564102564103,50.7142857142857,50,50,50.7692307692308,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,3,3,2,2,2,2,2,4,2,4,4,3,3
"R_31hnfEqwNDe2sA0","TP",0,0,22.77,"Prosocial",1334,1184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HH-LL","Random","","LH","LL","HL","HH","Random","",75,75,75,75,25,75,25,75,75,25,75,25,25,25,25,25,"Welfare","",128,128,113,113,86,85,81,80,98,98,71,70,66,65,43,43,38,38,33,33,"Similarity","","neither agree
nor disagree","agree somewhat","neither agree
nor disagree","neither agree
nor disagree","agree somewhat","disagree somewhat","agree somewhat","agree somewhat","neither agree
nor disagree","neither agree
nor disagree","neither agree
nor disagree","Male",48,"United Kingdom of Great Britain and Northern Ireland","Associate degree in college (2-year)",4,4,4,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,50.1960784313725,50.2222222222222,50.2222222222222,50.5882352941176,50,50.625,50,50.2564102564103,50.7142857142857,50,50.7692307692308,50,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,3,4,3,3,4,2,4,4,3,3,3,3,4
"R_3gO53REqVWnYM1B","TP",0,0,34.88,"Prosocial",1286,1223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HL-LH","Inequality","","LL","LH","HL","HH","Inequality","",30,40,30,35,5,40,5,30,30,10,30,5,10,10,5,10,"Welfare","",128,128,126,100,100,71,107,54,98,98,90,51,80,51,43,43,43,33,33,33,"Inequality","","strongly disagree","agree somewhat","strongly disagree","agree somewhat","neither agree
nor disagree","disagree somewhat","disagree somewhat","agree somewhat","strongly disagree","agree somewhat","strongly agree","Female",27,"United Kingdom of Great Britain and Northern Ireland","Bachelor's degree in college (4-year)",2,1,3,40,53.3333333333333,40,46.6666666666667,20,53.3333333333333,20,40,40,40,40,20,40,40,20,40,50.1960784313725,56,44.4444444444444,58.8235294117647,41.7647058823529,66.875,33.75,50.2564102564103,64.2857142857143,36.4285714285714,61.5384615384615,39.2307692307692,50.5882352941176,57.3333333333333,44,50.7692307692308,1,4,1,4,3,2,2,4,1,4,5,1,4
"R_xcuFpnzLP9nhgpH","TP",0,0,37.09,"Prosocial",1375,1225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HH-LL","Welfare","","LL","LH","HL","HH","Inequality","",75,75,75,75,25,75,25,75,75,25,75,25,25,25,25,25,"Welfare","",128,128,113,113,85.5,85.5,80.5,80.5,98,98,70.5,70.5,65.5,65.5,43,43,38,38,33,33,"Inequality","","agree somewhat","disagree somewhat","disagree somewhat","disagree somewhat","agree somewhat","agree somewhat","strongly agree","strongly agree","agree somewhat","strongly agree","strongly agree","Male",23,"United Kingdom of Great Britain and Northern Ireland","Master's degree",4,3,3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,50.1960784313725,50.2222222222222,50.2222222222222,50.2941176470588,50.2941176470588,50.3125,50.3125,50.2564102564103,50.3571428571429,50.3571428571429,50.3846153846154,50.3846153846154,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,4,2,2,2,4,4,5,5,4,5,5,4,2
